X,Y,Join_Count,TARGET_FID,SSBid,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
249500.0,6659500.0,1,500,22490006659000,2249000,6659000,249500,6659500,4000,1000000,0219,02
244500.0,6660500.0,1,545,22440006660000,2244000,6660000,244500,6660500,4000,1000000,0219,02
245500.0,6660500.0,1,546,22450006660000,2245000,6660000,245500,6660500,4000,1000000,0219,02
246500.0,6660500.0,1,547,22460006660000,2246000,6660000,246500,6660500,4000,1000000,0219,02
247500.0,6660500.0,1,548,22470006660000,2247000,6660000,247500,6660500,4000,1000000,0219,02
248500.0,6660500.0,1,549,22480006660000,2248000,6660000,248500,6660500,4000,1000000,0219,02
249500.0,6660500.0,1,550,22490006660000,2249000,6660000,249500,6660500,4000,1000000,0219,02
245500.0,6661500.0,1,596,22450006661000,2245000,6661000,245500,6661500,4000,1000000,0219,02
246500.0,6661500.0,1,597,22460006661000,2246000,6661000,246500,6661500,4000,1000000,0219,02
247500.0,6661500.0,1,598,22470006661000,2247000,6661000,247500,6661500,4000,1000000,0219,02
248500.0,6661500.0,1,599,22480006661000,2248000,6661000,248500,6661500,4000,1000000,0219,02
246500.0,6662500.0,1,647,22460006662000,2246000,6662000,246500,6662500,4000,1000000,0219,02
247500.0,6662500.0,1,648,22470006662000,2247000,6662000,247500,6662500,4000,1000000,0219,02
246500.0,6663500.0,1,697,22460006663000,2246000,6663000,246500,6663500,4000,1000000,0219,02
257500.0,6601500.0,1,58,22570006601000,2257000,6601000,257500,6601500,4000,1000000,0211,02
258500.0,6601500.0,1,59,22580006601000,2258000,6601000,258500,6601500,4000,1000000,0211,02
255500.0,6602500.0,1,106,22550006602000,2255000,6602000,255500,6602500,4000,1000000,0211,02
257500.0,6602500.0,1,108,22570006602000,2257000,6602000,257500,6602500,4000,1000000,0211,02
258500.0,6602500.0,1,109,22580006602000,2258000,6602000,258500,6602500,4000,1000000,0211,02
255500.0,6603500.0,1,156,22550006603000,2255000,6603000,255500,6603500,4000,1000000,0211,02
256500.0,6603500.0,1,157,22560006603000,2256000,6603000,256500,6603500,4000,1000000,0211,02
257500.0,6603500.0,1,158,22570006603000,2257000,6603000,257500,6603500,4000,1000000,0211,02
258500.0,6603500.0,1,159,22580006603000,2258000,6603000,258500,6603500,4000,1000000,0211,02
259500.0,6603500.0,1,160,22590006603000,2259000,6603000,259500,6603500,4000,1000000,0211,02
260500.0,6603500.0,1,161,22600006603000,2260000,6603000,260500,6603500,4000,1000000,0211,02
255500.0,6604500.0,1,206,22550006604000,2255000,6604000,255500,6604500,4000,1000000,0211,02
256500.0,6604500.0,1,207,22560006604000,2256000,6604000,256500,6604500,4000,1000000,0211,02
257500.0,6604500.0,1,208,22570006604000,2257000,6604000,257500,6604500,4000,1000000,0211,02
258500.0,6604500.0,1,209,22580006604000,2258000,6604000,258500,6604500,4000,1000000,0211,02
259500.0,6604500.0,1,210,22590006604000,2259000,6604000,259500,6604500,4000,1000000,0211,02
260500.0,6604500.0,1,211,22600006604000,2260000,6604000,260500,6604500,4000,1000000,0211,02
255500.0,6605500.0,1,256,22550006605000,2255000,6605000,255500,6605500,4000,1000000,0211,02
256500.0,6605500.0,1,257,22560006605000,2256000,6605000,256500,6605500,4000,1000000,0211,02
257500.0,6605500.0,1,258,22570006605000,2257000,6605000,257500,6605500,4000,1000000,0211,02
258500.0,6605500.0,1,259,22580006605000,2258000,6605000,258500,6605500,4000,1000000,0211,02
259500.0,6605500.0,1,260,22590006605000,2259000,6605000,259500,6605500,4000,1000000,0211,02
260500.0,6605500.0,1,261,22600006605000,2260000,6605000,260500,6605500,4000,1000000,0211,02
254500.0,6606500.0,1,305,22540006606000,2254000,6606000,254500,6606500,4000,1000000,0211,02
255500.0,6606500.0,1,306,22550006606000,2255000,6606000,255500,6606500,4000,1000000,0211,02
256500.0,6606500.0,1,307,22560006606000,2256000,6606000,256500,6606500,4000,1000000,0211,02
257500.0,6606500.0,1,308,22570006606000,2257000,6606000,257500,6606500,4000,1000000,0211,02
258500.0,6606500.0,1,309,22580006606000,2258000,6606000,258500,6606500,4000,1000000,0211,02
259500.0,6606500.0,1,310,22590006606000,2259000,6606000,259500,6606500,4000,1000000,0211,02
260500.0,6606500.0,1,311,22600006606000,2260000,6606000,260500,6606500,4000,1000000,0211,02
253500.0,6607500.0,1,354,22530006607000,2253000,6607000,253500,6607500,4000,1000000,0211,02
254500.0,6607500.0,1,355,22540006607000,2254000,6607000,254500,6607500,4000,1000000,0211,02
