SSBID1000M,pop_tot,year,easting,northing,base_station
22800006662000,51,2018,280500,6662500,17
22800006663000,100,2018,280500,6663500,17
22800006664000,4,2018,280500,6664500,17
22800006665000,10,2018,280500,6665500,17
22800006666000,51,2018,280500,6666500,17
22800006668000,23,2018,280500,6668500,17
22800006669000,125,2018,280500,6669500,17
22800006670000,97,2018,280500,6670500,2
22800006671000,5,2018,280500,6671500,2
22800006673000,547,2018,280500,6673500,2
22800006674000,107,2018,280500,6674500,2
22800006675000,30,2018,280500,6675500,2
22800006676000,18,2018,280500,6676500,2
22800006677000,49,2018,280500,6677500,2
22800006678000,5,2018,280500,6678500,2
22800006679000,12,2018,280500,6679500,2
22800006680000,48,2018,280500,6680500,2
22800006681000,15,2018,280500,6681500,2
22800006682000,500,2018,280500,6682500,2
22800006683000,572,2018,280500,6683500,2
22800006685000,328,2018,280500,6685500,0
22800006686000,934,2018,280500,6686500,0
22800006687000,835,2018,280500,6687500,0
22800006688000,13,2018,280500,6688500,0
22800006690000,2,2018,280500,6690500,0
22800006695000,78,2018,280500,6695500,0
22800006696000,82,2018,280500,6696500,0
22800006698000,5,2018,280500,6698500,0
22800006699000,4,2018,280500,6699500,0
22800006700000,12,2018,280500,6700500,0
22800006704000,13,2018,280500,6704500,0
22800006711000,53,2018,280500,6711500,0
22800006712000,74,2018,280500,6712500,0
22800006713000,2,2018,280500,6713500,0
22810006624000,3,2018,281500,6624500,9
22810006625000,12,2018,281500,6625500,9
22810006626000,24,2018,281500,6626500,9
22810006627000,43,2018,281500,6627500,9
22810006628000,13,2018,281500,6628500,9
22810006630000,3,2018,281500,6630500,9
22810006632000,23,2018,281500,6632500,9
22810006633000,2,2018,281500,6633500,9
22810006641000,131,2018,281500,6641500,4
22810006642000,622,2018,281500,6642500,4
22810006643000,293,2018,281500,6643500,4
22810006644000,72,2018,281500,6644500,4
22810006645000,38,2018,281500,6645500,4
22810006646000,849,2018,281500,6646500,4
22810006647000,1250,2018,281500,6647500,4
22810006648000,255,2018,281500,6648500,4
22810006649000,12,2018,281500,6649500,4
22810006654000,8,2018,281500,6654500,17
22810006655000,4,2018,281500,6655500,17
22810006657000,400,2018,281500,6657500,17
22810006658000,91,2018,281500,6658500,17
22810006659000,7,2018,281500,6659500,17
22810006660000,191,2018,281500,6660500,17
22810006661000,1267,2018,281500,6661500,17
22810006662000,4,2018,281500,6662500,17
22810006663000,19,2018,281500,6663500,17
22810006664000,10,2018,281500,6664500,17
22810006665000,11,2018,281500,6665500,2
22810006666000,103,2018,281500,6666500,2
22810006667000,42,2018,281500,6667500,2
22810006668000,18,2018,281500,6668500,2
22810006669000,43,2018,281500,6669500,17
22810006670000,9,2018,281500,6670500,2
22810006671000,11,2018,281500,6671500,2
22810006672000,103,2018,281500,6672500,2
22810006673000,25,2018,281500,6673500,2
22810006674000,21,2018,281500,6674500,2
22810006675000,5,2018,281500,6675500,2
22810006676000,13,2018,281500,6676500,2
22810006678000,42,2018,281500,6678500,2
22810006679000,39,2018,281500,6679500,2
22810006680000,5,2018,281500,6680500,2
22810006682000,2,2018,281500,6682500,2
22810006683000,19,2018,281500,6683500,2
22810006684000,4,2018,281500,6684500,2
22810006685000,43,2018,281500,6685500,0
22810006686000,730,2018,281500,6686500,0
22810006687000,735,2018,281500,6687500,0
22810006688000,9,2018,281500,6688500,0
22810006689000,6,2018,281500,6689500,0
22810006690000,14,2018,281500,6690500,0
22810006691000,10,2018,281500,6691500,0
22810006695000,1,2018,281500,6695500,0
22810006700000,18,2018,281500,6700500,0
22810006701000,26,2018,281500,6701500,0
22810006703000,51,2018,281500,6703500,0
22810006704000,123,2018,281500,6704500,0
22810006706000,1,2018,281500,6706500,0
22810006707000,29,2018,281500,6707500,0
22810006708000,13,2018,281500,6708500,0
22810006709000,13,2018,281500,6709500,0
22810006710000,65,2018,281500,6710500,0
22810006711000,65,2018,281500,6711500,0
22810006712000,44,2018,281500,6712500,0
22820006625000,6,2018,282500,6625500,9
22820006626000,15,2018,282500,6626500,9
22820006627000,13,2018,282500,6627500,9
22820006628000,2,2018,282500,6628500,9
22820006630000,14,2018,282500,6630500,9
22820006631000,97,2018,282500,6631500,9
22820006632000,228,2018,282500,6632500,9
22820006633000,4,2018,282500,6633500,9
22820006639000,210,2018,282500,6639500,4
22820006640000,21,2018,282500,6640500,4
22820006641000,11,2018,282500,6641500,4
22820006644000,5,2018,282500,6644500,4
22820006645000,24,2018,282500,6645500,4
22820006646000,150,2018,282500,6646500,4
22820006647000,45,2018,282500,6647500,4
22820006651000,340,2018,282500,6651500,4
22820006652000,33,2018,282500,6652500,4
22820006653000,46,2018,282500,6653500,4
22820006654000,11,2018,282500,6654500,4
22820006655000,24,2018,282500,6655500,17
22820006656000,346,2018,282500,6656500,17
22820006657000,436,2018,282500,6657500,17
22820006658000,96,2018,282500,6658500,17
22820006659000,24,2018,282500,6659500,17
22820006660000,780,2018,282500,6660500,17
22820006661000,6,2018,282500,6661500,17
22820006662000,11,2018,282500,6662500,17
22820006665000,50,2018,282500,6665500,2
22820006666000,54,2018,282500,6666500,2
22820006667000,73,2018,282500,6667500,2
22820006668000,86,2018,282500,6668500,2
22820006669000,60,2018,282500,6669500,2
22820006670000,89,2018,282500,6670500,2
22820006671000,15,2018,282500,6671500,2
22820006672000,35,2018,282500,6672500,2
22820006675000,24,2018,282500,6675500,2
22820006676000,8,2018,282500,6676500,2
22820006677000,13,2018,282500,6677500,2
22820006679000,145,2018,282500,6679500,2
22820006680000,21,2018,282500,6680500,2
22820006681000,144,2018,282500,6681500,2
22820006682000,52,2018,282500,6682500,2
22820006683000,79,2018,282500,6683500,2
22820006685000,20,2018,282500,6685500,0
22820006686000,54,2018,282500,6686500,0
22820006687000,37,2018,282500,6687500,0
22820006688000,6,2018,282500,6688500,0
22820006689000,29,2018,282500,6689500,0
22820006690000,9,2018,282500,6690500,0
22820006693000,13,2018,282500,6693500,0
22820006694000,18,2018,282500,6694500,0
22820006697000,5,2018,282500,6697500,0
22820006699000,4,2018,282500,6699500,0
22820006701000,4,2018,282500,6701500,0
22820006702000,29,2018,282500,6702500,0
22820006703000,47,2018,282500,6703500,0
22820006704000,178,2018,282500,6704500,0
22820006705000,29,2018,282500,6705500,0
22820006706000,24,2018,282500,6706500,0
22820006707000,114,2018,282500,6707500,0
22820006708000,81,2018,282500,6708500,0
22820006709000,14,2018,282500,6709500,0
22820006710000,17,2018,282500,6710500,0
22820006711000,2,2018,282500,6711500,0
22830006623000,4,2018,283500,6623500,9
22830006624000,6,2018,283500,6624500,9
22830006625000,6,2018,283500,6625500,9
22830006627000,3,2018,283500,6627500,9
22830006628000,14,2018,283500,6628500,9
22830006629000,37,2018,283500,6629500,9
22830006630000,129,2018,283500,6630500,9
22830006631000,307,2018,283500,6631500,9
22830006632000,23,2018,283500,6632500,9
22830006633000,14,2018,283500,6633500,9
22830006638000,793,2018,283500,6638500,4
22830006639000,1716,2018,283500,6639500,4
22830006640000,5,2018,283500,6640500,4
22830006647000,59,2018,283500,6647500,4
22830006648000,142,2018,283500,6648500,4
22830006649000,183,2018,283500,6649500,4
22830006650000,344,2018,283500,6650500,4
22830006651000,150,2018,283500,6651500,4
22830006652000,101,2018,283500,6652500,4
22830006653000,38,2018,283500,6653500,4
22830006654000,4,2018,283500,6654500,4
22830006655000,29,2018,283500,6655500,17
22830006656000,148,2018,283500,6656500,17
22830006657000,11,2018,283500,6657500,17
22830006658000,23,2018,283500,6658500,17
22830006659000,25,2018,283500,6659500,17
22830006660000,493,2018,283500,6660500,17
22830006661000,166,2018,283500,6661500,17
22830006662000,131,2018,283500,6662500,17
22830006663000,52,2018,283500,6663500,17
22830006664000,15,2018,283500,6664500,2
22830006665000,8,2018,283500,6665500,2
22830006666000,40,2018,283500,6666500,2
22830006667000,23,2018,283500,6667500,2
22830006668000,2,2018,283500,6668500,2
22830006671000,23,2018,283500,6671500,2
22830006672000,24,2018,283500,6672500,2
22830006673000,37,2018,283500,6673500,2
22830006674000,32,2018,283500,6674500,2
22830006675000,4,2018,283500,6675500,2
22830006676000,11,2018,283500,6676500,2
22830006677000,5,2018,283500,6677500,2
22830006682000,36,2018,283500,6682500,2
22830006683000,16,2018,283500,6683500,0
22830006684000,29,2018,283500,6684500,0
22830006685000,20,2018,283500,6685500,0
22830006686000,18,2018,283500,6686500,0
22830006687000,15,2018,283500,6687500,0
22830006688000,26,2018,283500,6688500,0
22830006689000,54,2018,283500,6689500,0
22830006690000,7,2018,283500,6690500,0
22830006698000,6,2018,283500,6698500,0
22830006699000,3,2018,283500,6699500,0
22830006700000,26,2018,283500,6700500,0
22830006701000,10,2018,283500,6701500,0
22830006702000,5,2018,283500,6702500,0
22830006703000,142,2018,283500,6703500,0
22830006704000,74,2018,283500,6704500,0
22830006705000,98,2018,283500,6705500,0
22830006706000,376,2018,283500,6706500,0
22830006707000,173,2018,283500,6707500,0
22830006708000,24,2018,283500,6708500,0
22830006709000,34,2018,283500,6709500,0
22830006710000,10,2018,283500,6710500,0
22830006712000,9,2018,283500,6712500,0
22830006713000,6,2018,283500,6713500,0
22840006624000,20,2018,284500,6624500,9
22840006625000,9,2018,284500,6625500,9
22840006626000,3,2018,284500,6626500,9
22840006627000,10,2018,284500,6627500,9
22840006628000,82,2018,284500,6628500,9
22840006629000,9,2018,284500,6629500,9
22840006630000,74,2018,284500,6630500,9
22840006631000,195,2018,284500,6631500,9
22840006632000,20,2018,284500,6632500,9
22840006633000,7,2018,284500,6633500,9
22840006636000,9,2018,284500,6636500,4
22840006637000,17,2018,284500,6637500,4
22840006638000,715,2018,284500,6638500,4
22840006639000,258,2018,284500,6639500,4
22840006648000,299,2018,284500,6648500,4
22840006649000,1065,2018,284500,6649500,4
22840006650000,617,2018,284500,6650500,4
22840006651000,358,2018,284500,6651500,4
22840006653000,7,2018,284500,6653500,4
22840006655000,16,2018,284500,6655500,17
22840006656000,14,2018,284500,6656500,17
22840006658000,43,2018,284500,6658500,17
22840006659000,31,2018,284500,6659500,17
22840006660000,18,2018,284500,6660500,17
22840006661000,869,2018,284500,6661500,17
22840006662000,67,2018,284500,6662500,17
22840006663000,22,2018,284500,6663500,17
22840006664000,684,2018,284500,6664500,2
22840006665000,1467,2018,284500,6665500,2
22840006666000,1596,2018,284500,6666500,2
22840006667000,273,2018,284500,6667500,2
22840006668000,16,2018,284500,6668500,2
22840006669000,14,2018,284500,6669500,2
22840006670000,13,2018,284500,6670500,2
22840006671000,10,2018,284500,6671500,2
22840006672000,12,2018,284500,6672500,2
22840006673000,39,2018,284500,6673500,2
22840006674000,109,2018,284500,6674500,2
22840006675000,481,2018,284500,6675500,2
22840006676000,11,2018,284500,6676500,2
22840006685000,6,2018,284500,6685500,0
22840006686000,7,2018,284500,6686500,0
22840006687000,35,2018,284500,6687500,0
22840006688000,1,2018,284500,6688500,0
22840006695000,2,2018,284500,6695500,0
22840006702000,30,2018,284500,6702500,0
22840006703000,2,2018,284500,6703500,0
22840006704000,18,2018,284500,6704500,0
22840006705000,73,2018,284500,6705500,0
22840006706000,6,2018,284500,6706500,0
22840006710000,10,2018,284500,6710500,0
22850006623000,1,2018,285500,6623500,9
22850006624000,13,2018,285500,6624500,9
22850006625000,25,2018,285500,6625500,9
22850006626000,25,2018,285500,6626500,9
22850006627000,7,2018,285500,6627500,9
22850006628000,28,2018,285500,6628500,9
22850006629000,18,2018,285500,6629500,9
22850006630000,38,2018,285500,6630500,9
22850006631000,3,2018,285500,6631500,9
22850006632000,22,2018,285500,6632500,9
22850006633000,49,2018,285500,6633500,4
22850006634000,23,2018,285500,6634500,4
22850006635000,50,2018,285500,6635500,4
22850006636000,49,2018,285500,6636500,4
22850006637000,65,2018,285500,6637500,4
22850006638000,66,2018,285500,6638500,4
22850006646000,8,2018,285500,6646500,4
22850006647000,66,2018,285500,6647500,4
22850006648000,172,2018,285500,6648500,4
22850006649000,715,2018,285500,6649500,4
22850006650000,1080,2018,285500,6650500,4
22850006651000,836,2018,285500,6651500,4
22850006652000,15,2018,285500,6652500,4
22850006654000,5,2018,285500,6654500,17
22850006655000,11,2018,285500,6655500,17
22850006656000,2,2018,285500,6656500,17
22850006658000,1053,2018,285500,6658500,17
22850006659000,232,2018,285500,6659500,17
22850006660000,1,2018,285500,6660500,17
22850006661000,31,2018,285500,6661500,17
22850006662000,11,2018,285500,6662500,17
22850006663000,58,2018,285500,6663500,2
22850006664000,167,2018,285500,6664500,2
22850006665000,1827,2018,285500,6665500,2
22850006666000,1135,2018,285500,6666500,2
22850006667000,378,2018,285500,6667500,2
22850006668000,42,2018,285500,6668500,2
22850006669000,39,2018,285500,6669500,2
22850006670000,41,2018,285500,6670500,2
22850006671000,3,2018,285500,6671500,2
22850006672000,4,2018,285500,6672500,2
22850006674000,1166,2018,285500,6674500,2
22850006675000,697,2018,285500,6675500,2
22850006676000,8,2018,285500,6676500,2
22850006681000,2,2018,285500,6681500,2
22850006687000,5,2018,285500,6687500,0
22850006688000,12,2018,285500,6688500,0
22850006689000,4,2018,285500,6689500,0
22860006622000,18,2018,286500,6622500,9
22860006623000,4,2018,286500,6623500,9
22860006624000,23,2018,286500,6624500,9
22860006625000,20,2018,286500,6625500,9
22860006626000,14,2018,286500,6626500,9
22860006627000,8,2018,286500,6627500,9
22860006628000,12,2018,286500,6628500,9
22860006629000,9,2018,286500,6629500,9
22860006630000,22,2018,286500,6630500,9
22860006632000,2,2018,286500,6632500,9
22860006633000,7,2018,286500,6633500,4
22860006634000,31,2018,286500,6634500,4
22860006635000,29,2018,286500,6635500,4
22860006636000,10,2018,286500,6636500,4
22860006637000,3,2018,286500,6637500,4
22860006644000,5,2018,286500,6644500,4
22860006645000,16,2018,286500,6645500,4
22860006646000,53,2018,286500,6646500,4
22860006647000,51,2018,286500,6647500,4
22860006648000,759,2018,286500,6648500,4
22860006649000,402,2018,286500,6649500,4
22860006650000,47,2018,286500,6650500,4
22860006651000,7,2018,286500,6651500,4
22860006652000,14,2018,286500,6652500,4
22860006653000,3,2018,286500,6653500,4
22860006658000,6,2018,286500,6658500,17
22860006659000,131,2018,286500,6659500,17
22860006660000,55,2018,286500,6660500,17
22860006661000,17,2018,286500,6661500,17
22860006662000,7,2018,286500,6662500,17
22860006663000,3,2018,286500,6663500,2
22860006664000,12,2018,286500,6664500,2
22860006665000,97,2018,286500,6665500,2
22860006666000,85,2018,286500,6666500,2
22860006667000,40,2018,286500,6667500,2
22860006668000,30,2018,286500,6668500,2
22860006669000,24,2018,286500,6669500,2
22860006671000,17,2018,286500,6671500,2
22860006672000,216,2018,286500,6672500,2
22860006673000,1073,2018,286500,6673500,2
22860006674000,916,2018,286500,6674500,2
22860006678000,10,2018,286500,6678500,2
22860006679000,17,2018,286500,6679500,2
22860006680000,30,2018,286500,6680500,2
22860006681000,19,2018,286500,6681500,2
22860006682000,57,2018,286500,6682500,2
22860006683000,88,2018,286500,6683500,0
22860006689000,2,2018,286500,6689500,0
22860006690000,15,2018,286500,6690500,0
22860006691000,7,2018,286500,6691500,0
22860006712000,4,2018,286500,6712500,0
22870006626000,4,2018,287500,6626500,9
22870006630000,10,2018,287500,6630500,9
22870006631000,5,2018,287500,6631500,9
22870006642000,1,2018,287500,6642500,4
22870006643000,6,2018,287500,6643500,4
22870006644000,63,2018,287500,6644500,4
22870006645000,56,2018,287500,6645500,4
22870006646000,2,2018,287500,6646500,4
22870006648000,73,2018,287500,6648500,4
22870006649000,732,2018,287500,6649500,4
22870006650000,345,2018,287500,6650500,4
22870006651000,38,2018,287500,6651500,4
22870006652000,18,2018,287500,6652500,4
22870006653000,16,2018,287500,6653500,4
22870006655000,3,2018,287500,6655500,17
22870006658000,28,2018,287500,6658500,17
22870006659000,27,2018,287500,6659500,17
22870006660000,81,2018,287500,6660500,17
22870006661000,27,2018,287500,6661500,17
22870006662000,14,2018,287500,6662500,2
22870006663000,22,2018,287500,6663500,2
22870006664000,3,2018,287500,6664500,2
22870006665000,9,2018,287500,6665500,2
22870006666000,31,2018,287500,6666500,2
22870006667000,14,2018,287500,6667500,2
22870006668000,18,2018,287500,6668500,2
22870006669000,7,2018,287500,6669500,2
22870006672000,1566,2018,287500,6672500,2
22870006673000,2588,2018,287500,6673500,2
22870006674000,2336,2018,287500,6674500,2
22870006675000,379,2018,287500,6675500,2
22870006676000,229,2018,287500,6676500,2
22870006677000,9,2018,287500,6677500,2
22870006678000,61,2018,287500,6678500,2
22870006679000,16,2018,287500,6679500,2
22870006680000,31,2018,287500,6680500,2
22870006681000,45,2018,287500,6681500,2
22870006682000,101,2018,287500,6682500,0
22870006683000,929,2018,287500,6683500,0
22870006684000,75,2018,287500,6684500,0
22870006685000,1,2018,287500,6685500,0
22870006688000,720,2018,287500,6688500,0
22870006689000,1869,2018,287500,6689500,0
22870006690000,287,2018,287500,6690500,0
22870006691000,206,2018,287500,6691500,0
22870006692000,64,2018,287500,6692500,0
22870006702000,3,2018,287500,6702500,0
22870006711000,12,2018,287500,6711500,0
22870006712000,25,2018,287500,6712500,0
22870006713000,12,2018,287500,6713500,0
22880006639000,22,2018,288500,6639500,4
22880006640000,48,2018,288500,6640500,4
22880006641000,30,2018,288500,6641500,4
22880006642000,46,2018,288500,6642500,4
22880006643000,115,2018,288500,6643500,4
22880006644000,158,2018,288500,6644500,4
22880006648000,8,2018,288500,6648500,4
22880006649000,65,2018,288500,6649500,4
22880006650000,101,2018,288500,6650500,4
22880006651000,73,2018,288500,6651500,4
22880006652000,18,2018,288500,6652500,4
22880006653000,174,2018,288500,6653500,4
22880006654000,10,2018,288500,6654500,4
22880006655000,3,2018,288500,6655500,17
22880006656000,8,2018,288500,6656500,17
22880006657000,9,2018,288500,6657500,17
22880006658000,22,2018,288500,6658500,17
22880006659000,50,2018,288500,6659500,17
22880006660000,39,2018,288500,6660500,17
22880006661000,20,2018,288500,6661500,2
22880006665000,4,2018,288500,6665500,2
22880006666000,13,2018,288500,6666500,2
22880006667000,28,2018,288500,6667500,2
22880006668000,15,2018,288500,6668500,2
22880006669000,14,2018,288500,6669500,2
22880006670000,3,2018,288500,6670500,2
22880006672000,1505,2018,288500,6672500,2
22880006673000,1686,2018,288500,6673500,2
22880006674000,749,2018,288500,6674500,2
22880006675000,2032,2018,288500,6675500,2
22880006678000,6,2018,288500,6678500,2
22880006679000,4,2018,288500,6679500,2
22880006681000,4,2018,288500,6681500,0
22880006683000,7,2018,288500,6683500,0
22880006684000,143,2018,288500,6684500,0
22880006685000,36,2018,288500,6685500,0
22880006686000,78,2018,288500,6686500,0
22880006687000,1478,2018,288500,6687500,0
22880006688000,1069,2018,288500,6688500,0
22880006689000,722,2018,288500,6689500,0
22880006690000,62,2018,288500,6690500,0
22880006691000,97,2018,288500,6691500,0
22880006692000,50,2018,288500,6692500,0
22880006693000,5,2018,288500,6693500,0
22880006694000,3,2018,288500,6694500,0
22880006695000,1,2018,288500,6695500,0
22880006710000,28,2018,288500,6710500,0
22880006711000,256,2018,288500,6711500,0
22880006712000,172,2018,288500,6712500,0
22880006713000,16,2018,288500,6713500,0
22880006723000,2,2018,288500,6723500,0
22890006631000,11,2018,289500,6631500,3
22890006632000,14,2018,289500,6632500,3
22890006633000,14,2018,289500,6633500,3
22890006634000,18,2018,289500,6634500,3
22890006635000,14,2018,289500,6635500,4
22890006637000,2,2018,289500,6637500,4
22890006638000,19,2018,289500,6638500,4
22890006639000,19,2018,289500,6639500,4
22890006640000,60,2018,289500,6640500,4
22890006641000,137,2018,289500,6641500,4
22890006642000,17,2018,289500,6642500,4
22890006643000,228,2018,289500,6643500,4
22890006644000,332,2018,289500,6644500,4
22890006650000,8,2018,289500,6650500,4
22890006651000,13,2018,289500,6651500,4
22890006653000,24,2018,289500,6653500,4
22890006654000,96,2018,289500,6654500,4
22890006655000,831,2018,289500,6655500,17
22890006656000,169,2018,289500,6656500,17
22890006657000,6,2018,289500,6657500,17
22890006658000,9,2018,289500,6658500,17
22890006659000,656,2018,289500,6659500,17
22890006660000,108,2018,289500,6660500,17
22890006661000,23,2018,289500,6661500,2
22890006662000,12,2018,289500,6662500,2
22890006663000,11,2018,289500,6663500,2
22890006664000,5,2018,289500,6664500,2
22890006665000,36,2018,289500,6665500,2
22890006666000,11,2018,289500,6666500,2
22890006667000,142,2018,289500,6667500,2
22890006668000,1059,2018,289500,6668500,2
22890006669000,24,2018,289500,6669500,2
22890006671000,42,2018,289500,6671500,2
22890006672000,1339,2018,289500,6672500,2
22890006673000,318,2018,289500,6673500,2
22890006674000,6,2018,289500,6674500,2
22890006675000,2,2018,289500,6675500,2
22890006676000,22,2018,289500,6676500,2
22890006677000,11,2018,289500,6677500,2
22890006678000,54,2018,289500,6678500,2
22890006683000,26,2018,289500,6683500,0
22890006684000,532,2018,289500,6684500,0
22890006685000,1227,2018,289500,6685500,0
22890006686000,766,2018,289500,6686500,0
22890006687000,1761,2018,289500,6687500,0
22890006688000,563,2018,289500,6688500,0
22890006689000,251,2018,289500,6689500,0
22890006690000,225,2018,289500,6690500,0
22890006691000,70,2018,289500,6691500,0
22890006692000,75,2018,289500,6692500,0
22890006693000,254,2018,289500,6693500,0
22890006694000,200,2018,289500,6694500,0
22890006695000,22,2018,289500,6695500,0
22890006696000,5,2018,289500,6696500,0
22890006697000,1,2018,289500,6697500,0
22890006699000,2,2018,289500,6699500,0
22890006701000,6,2018,289500,6701500,0
22890006702000,12,2018,289500,6702500,0
22890006703000,1,2018,289500,6703500,0
22890006709000,5,2018,289500,6709500,0
22890006710000,30,2018,289500,6710500,0
22890006711000,10,2018,289500,6711500,0
22890006712000,7,2018,289500,6712500,0
22890006713000,86,2018,289500,6713500,0
22890006714000,26,2018,289500,6714500,0
22890006718000,8,2018,289500,6718500,0
22890006719000,9,2018,289500,6719500,0
22890006722000,4,2018,289500,6722500,0
22900006631000,27,2018,290500,6631500,3
22900006632000,34,2018,290500,6632500,3
22900006633000,46,2018,290500,6633500,3
22900006634000,77,2018,290500,6634500,3
22900006635000,23,2018,290500,6635500,4
22900006637000,2,2018,290500,6637500,4
22900006638000,2,2018,290500,6638500,4
22900006639000,20,2018,290500,6639500,4
22900006640000,12,2018,290500,6640500,4
22900006641000,11,2018,290500,6641500,4
22900006642000,28,2018,290500,6642500,4
22900006643000,75,2018,290500,6643500,4
22900006644000,12,2018,290500,6644500,4
22900006653000,377,2018,290500,6653500,4
22900006654000,1370,2018,290500,6654500,4
22900006655000,1617,2018,290500,6655500,17
22900006656000,158,2018,290500,6656500,17
22900006657000,47,2018,290500,6657500,17
22900006658000,58,2018,290500,6658500,17
22900006659000,283,2018,290500,6659500,17
22900006660000,39,2018,290500,6660500,17
22900006661000,19,2018,290500,6661500,2
22900006663000,40,2018,290500,6663500,2
22900006666000,4,2018,290500,6666500,2
22900006667000,25,2018,290500,6667500,2
22900006668000,19,2018,290500,6668500,2
22900006669000,6,2018,290500,6669500,2
22900006670000,17,2018,290500,6670500,2
22900006671000,23,2018,290500,6671500,2
22900006672000,1316,2018,290500,6672500,2
22900006673000,480,2018,290500,6673500,2
22900006674000,12,2018,290500,6674500,2
22900006676000,47,2018,290500,6676500,2
22900006677000,90,2018,290500,6677500,2
22900006681000,8,2018,290500,6681500,0
22900006682000,2,2018,290500,6682500,0
22900006683000,24,2018,290500,6683500,0
22900006684000,578,2018,290500,6684500,0
22900006685000,819,2018,290500,6685500,0
22900006686000,103,2018,290500,6686500,0
22900006687000,48,2018,290500,6687500,0
22900006688000,17,2018,290500,6688500,0
22900006689000,37,2018,290500,6689500,0
22900006690000,64,2018,290500,6690500,0
22900006691000,25,2018,290500,6691500,0
22900006692000,35,2018,290500,6692500,0
22900006693000,546,2018,290500,6693500,0
22900006694000,352,2018,290500,6694500,0
22900006695000,51,2018,290500,6695500,0
22900006696000,20,2018,290500,6696500,0
22900006697000,20,2018,290500,6697500,0
22900006698000,33,2018,290500,6698500,0
22900006699000,24,2018,290500,6699500,0
22900006700000,230,2018,290500,6700500,0
22900006701000,103,2018,290500,6701500,0
22900006702000,76,2018,290500,6702500,0
22900006703000,43,2018,290500,6703500,0
22900006706000,25,2018,290500,6706500,0
22900006707000,16,2018,290500,6707500,0
22900006708000,29,2018,290500,6708500,0
22900006709000,4,2018,290500,6709500,0
22900006714000,23,2018,290500,6714500,0
22900006715000,23,2018,290500,6715500,0
22900006716000,9,2018,290500,6716500,0
22900006717000,52,2018,290500,6717500,0
22900006718000,15,2018,290500,6718500,0
22900006719000,41,2018,290500,6719500,0
22900006720000,3,2018,290500,6720500,0
22910006631000,3,2018,291500,6631500,3
22910006632000,10,2018,291500,6632500,3
22910006633000,6,2018,291500,6633500,3
22910006636000,2,2018,291500,6636500,4
22910006637000,2,2018,291500,6637500,4
22910006642000,29,2018,291500,6642500,4
22910006643000,13,2018,291500,6643500,4
22910006654000,93,2018,291500,6654500,17
22910006655000,291,2018,291500,6655500,17
22910006656000,252,2018,291500,6656500,17
22910006657000,13,2018,291500,6657500,17
22910006658000,5,2018,291500,6658500,17
22910006659000,2,2018,291500,6659500,17
22910006660000,13,2018,291500,6660500,17
22910006661000,12,2018,291500,6661500,2
22910006663000,16,2018,291500,6663500,2
22910006664000,33,2018,291500,6664500,2
22910006666000,5,2018,291500,6666500,2
22910006667000,92,2018,291500,6667500,2
22910006668000,10,2018,291500,6668500,2
22910006669000,13,2018,291500,6669500,2
22910006670000,33,2018,291500,6670500,2
22910006671000,18,2018,291500,6671500,2
22910006672000,25,2018,291500,6672500,2
22910006673000,313,2018,291500,6673500,2
22910006674000,13,2018,291500,6674500,2
22910006677000,25,2018,291500,6677500,2
22910006678000,10,2018,291500,6678500,2
22910006682000,20,2018,291500,6682500,0
22910006684000,4,2018,291500,6684500,0
22910006685000,34,2018,291500,6685500,0
22910006686000,18,2018,291500,6686500,0
22910006687000,97,2018,291500,6687500,0
22910006688000,10,2018,291500,6688500,0
22910006689000,26,2018,291500,6689500,0
22910006690000,4,2018,291500,6690500,0
22910006691000,2,2018,291500,6691500,0
22910006692000,36,2018,291500,6692500,0
22910006693000,234,2018,291500,6693500,0
22910006694000,226,2018,291500,6694500,0
22910006695000,47,2018,291500,6695500,0
22910006696000,20,2018,291500,6696500,0
22910006697000,65,2018,291500,6697500,0
22910006698000,49,2018,291500,6698500,0
22910006699000,19,2018,291500,6699500,0
22910006700000,35,2018,291500,6700500,0
22910006701000,163,2018,291500,6701500,0
22910006717000,3,2018,291500,6717500,0
22910006718000,7,2018,291500,6718500,0
22910006719000,8,2018,291500,6719500,0
22920006630000,4,2018,292500,6630500,3
22920006642000,31,2018,292500,6642500,4
22920006643000,5,2018,292500,6643500,4
22920006649000,6,2018,292500,6649500,3
22920006654000,45,2018,292500,6654500,17
22920006655000,82,2018,292500,6655500,17
22920006656000,5,2018,292500,6656500,17
22920006658000,36,2018,292500,6658500,17
22920006659000,5,2018,292500,6659500,17
22920006661000,9,2018,292500,6661500,2
22920006662000,18,2018,292500,6662500,2
22920006664000,16,2018,292500,6664500,2
22920006665000,36,2018,292500,6665500,2
22920006666000,14,2018,292500,6666500,2
22920006667000,9,2018,292500,6667500,2
22920006668000,32,2018,292500,6668500,2
22920006669000,6,2018,292500,6669500,2
22920006670000,5,2018,292500,6670500,2
22920006671000,38,2018,292500,6671500,2
22920006672000,1,2018,292500,6672500,2
22920006673000,285,2018,292500,6673500,2
22920006674000,41,2018,292500,6674500,2
22920006675000,49,2018,292500,6675500,2
22920006676000,134,2018,292500,6676500,2
22920006677000,284,2018,292500,6677500,2
22920006678000,493,2018,292500,6678500,2
22920006679000,16,2018,292500,6679500,2
22920006680000,15,2018,292500,6680500,2
22920006681000,15,2018,292500,6681500,0
22920006682000,7,2018,292500,6682500,0
22920006686000,3,2018,292500,6686500,0
22920006687000,12,2018,292500,6687500,0
