SSBID1000M,easting,northing,Join_Count,TARGET_FID,ost,nord,CENTROID_X,CENTROID_Y,Shape_Leng,Shape_Area,Komm2016,Fylk2016
22860006694000,286500,6694500,1,2237,2286000,6694000,286500,6694500,4000,1000000,237,2
22870006694000,287500,6694500,1,2238,2287000,6694000,287500,6694500,4000,1000000,237,2
22880006694000,288500,6694500,1,2239,2288000,6694000,288500,6694500,4000,1000000,237,2
22990006694000,299500,6694500,1,2250,2299000,6694000,299500,6694500,4000,1000000,237,2
22740006695000,274500,6695500,1,2275,2274000,6695000,274500,6695500,4000,1000000,238,2
22750006695000,275500,6695500,1,2276,2275000,6695000,275500,6695500,4000,1000000,238,2
22760006695000,276500,6695500,1,2277,2276000,6695000,276500,6695500,4000,1000000,238,2
22770006695000,277500,6695500,1,2278,2277000,6695000,277500,6695500,4000,1000000,238,2
22780006695000,278500,6695500,1,2279,2278000,6695000,278500,6695500,4000,1000000,238,2
22790006695000,279500,6695500,1,2280,2279000,6695000,279500,6695500,4000,1000000,238,2
22820006695000,282500,6695500,1,2283,2282000,6695000,282500,6695500,4000,1000000,238,2
22830006695000,283500,6695500,1,2284,2283000,6695000,283500,6695500,4000,1000000,239,2
22850006695000,285500,6695500,1,2286,2285000,6695000,285500,6695500,4000,1000000,237,2
22860006695000,286500,6695500,1,2287,2286000,6695000,286500,6695500,4000,1000000,237,2
22870006695000,287500,6695500,1,2288,2287000,6695000,287500,6695500,4000,1000000,237,2
22880006695000,288500,6695500,1,2289,2288000,6695000,288500,6695500,4000,1000000,237,2
22960006695000,296500,6695500,1,2297,2296000,6695000,296500,6695500,4000,1000000,237,2
22980006695000,298500,6695500,1,2299,2298000,6695000,298500,6695500,4000,1000000,237,2
22990006695000,299500,6695500,1,2300,2299000,6695000,299500,6695500,4000,1000000,237,2
22750006696000,275500,6696500,1,2326,2275000,6696000,275500,6696500,4000,1000000,238,2
22760006696000,276500,6696500,1,2327,2276000,6696000,276500,6696500,4000,1000000,239,2
22770006696000,277500,6696500,1,2328,2277000,6696000,277500,6696500,4000,1000000,239,2
22780006696000,278500,6696500,1,2329,2278000,6696000,278500,6696500,4000,1000000,239,2
22810006696000,281500,6696500,1,2332,2281000,6696000,281500,6696500,4000,1000000,239,2
22820006696000,282500,6696500,1,2333,2282000,6696000,282500,6696500,4000,1000000,239,2
22830006696000,283500,6696500,1,2334,2283000,6696000,283500,6696500,4000,1000000,239,2
22840006696000,284500,6696500,1,2335,2284000,6696000,284500,6696500,4000,1000000,239,2
22850006696000,285500,6696500,1,2336,2285000,6696000,285500,6696500,4000,1000000,237,2
22860006696000,286500,6696500,1,2337,2286000,6696000,286500,6696500,4000,1000000,237,2
22870006696000,287500,6696500,1,2338,2287000,6696000,287500,6696500,4000,1000000,237,2
22880006696000,288500,6696500,1,2339,2288000,6696000,288500,6696500,4000,1000000,237,2
22960006696000,296500,6696500,1,2347,2296000,6696000,296500,6696500,4000,1000000,237,2
22750006697000,275500,6697500,1,2376,2275000,6697000,275500,6697500,4000,1000000,239,2
22760006697000,276500,6697500,1,2377,2276000,6697000,276500,6697500,4000,1000000,239,2
22770006697000,277500,6697500,1,2378,2277000,6697000,277500,6697500,4000,1000000,239,2
22780006697000,278500,6697500,1,2379,2278000,6697000,278500,6697500,4000,1000000,239,2
22800006697000,280500,6697500,1,2381,2280000,6697000,280500,6697500,4000,1000000,239,2
22810006697000,281500,6697500,1,2382,2281000,6697000,281500,6697500,4000,1000000,239,2
22830006697000,283500,6697500,1,2384,2283000,6697000,283500,6697500,4000,1000000,239,2
22840006697000,284500,6697500,1,2385,2284000,6697000,284500,6697500,4000,1000000,239,2
22850006697000,285500,6697500,1,2386,2285000,6697000,285500,6697500,4000,1000000,237,2
22860006697000,286500,6697500,1,2387,2286000,6697000,286500,6697500,4000,1000000,237,2
22870006697000,287500,6697500,1,2388,2287000,6697000,287500,6697500,4000,1000000,237,2
22880006697000,288500,6697500,1,2389,2288000,6697000,288500,6697500,4000,1000000,237,2
22950006697000,295500,6697500,1,2396,2295000,6697000,295500,6697500,4000,1000000,237,2
22960006697000,296500,6697500,1,2397,2296000,6697000,296500,6697500,4000,1000000,237,2
22750006698000,275500,6698500,1,2426,2275000,6698000,275500,6698500,4000,1000000,239,2
22760006698000,276500,6698500,1,2427,2276000,6698000,276500,6698500,4000,1000000,239,2
22770006698000,277500,6698500,1,2428,2277000,6698000,277500,6698500,4000,1000000,239,2
22810006698000,281500,6698500,1,2432,2281000,6698000,281500,6698500,4000,1000000,239,2
22820006698000,282500,6698500,1,2433,2282000,6698000,282500,6698500,4000,1000000,239,2
22840006698000,284500,6698500,1,2435,2284000,6698000,284500,6698500,4000,1000000,239,2
22850006698000,285500,6698500,1,2436,2285000,6698000,285500,6698500,4000,1000000,237,2
22860006698000,286500,6698500,1,2437,2286000,6698000,286500,6698500,4000,1000000,237,2
22870006698000,287500,6698500,1,2438,2287000,6698000,287500,6698500,4000,1000000,237,2
22880006698000,288500,6698500,1,2439,2288000,6698000,288500,6698500,4000,1000000,237,2
22890006698000,289500,6698500,1,2440,2289000,6698000,289500,6698500,4000,1000000,237,2
22950006698000,295500,6698500,1,2446,2295000,6698000,295500,6698500,4000,1000000,237,2
22960006698000,296500,6698500,1,2447,2296000,6698000,296500,6698500,4000,1000000,237,2
22970006698000,297500,6698500,1,2448,2297000,6698000,297500,6698500,4000,1000000,237,2
22760006699000,276500,6699500,1,2477,2276000,6699000,276500,6699500,4000,1000000,239,2
22770006699000,277500,6699500,1,2478,2277000,6699000,277500,6699500,4000,1000000,239,2
22780006699000,278500,6699500,1,2479,2278000,6699000,278500,6699500,4000,1000000,239,2
22810006699000,281500,6699500,1,2482,2281000,6699000,281500,6699500,4000,1000000,239,2
22840006699000,284500,6699500,1,2485,2284000,6699000,284500,6699500,4000,1000000,239,2
22850006699000,285500,6699500,1,2486,2285000,6699000,285500,6699500,4000,1000000,239,2
22860006699000,286500,6699500,1,2487,2286000,6699000,286500,6699500,4000,1000000,237,2
22870006699000,287500,6699500,1,2488,2287000,6699000,287500,6699500,4000,1000000,237,2
22880006699000,288500,6699500,1,2489,2288000,6699000,288500,6699500,4000,1000000,237,2
22890006699000,289500,6699500,1,2490,2289000,6699000,289500,6699500,4000,1000000,237,2
22950006699000,295500,6699500,1,2496,2295000,6699000,295500,6699500,4000,1000000,237,2
22960006699000,296500,6699500,1,2497,2296000,6699000,296500,6699500,4000,1000000,237,2
22970006699000,297500,6699500,1,2498,2297000,6699000,297500,6699500,4000,1000000,237,2
22980006699000,298500,6699500,1,2499,2298000,6699000,298500,6699500,4000,1000000,237,2
22990006699000,299500,6699500,1,2500,2299000,6699000,299500,6699500,4000,1000000,237,2
22750006700000,275500,6700500,1,26,2275000,6700000,275500,6700500,4000,1000000,239,2
22760006700000,276500,6700500,1,27,2276000,6700000,276500,6700500,4000,1000000,239,2
22770006700000,277500,6700500,1,28,2277000,6700000,277500,6700500,4000,1000000,239,2
22780006700000,278500,6700500,1,29,2278000,6700000,278500,6700500,4000,1000000,239,2
22790006700000,279500,6700500,1,30,2279000,6700000,279500,6700500,4000,1000000,239,2
22820006700000,282500,6700500,1,33,2282000,6700000,282500,6700500,4000,1000000,239,2
22840006700000,284500,6700500,1,35,2284000,6700000,284500,6700500,4000,1000000,239,2
22850006700000,285500,6700500,1,36,2285000,6700000,285500,6700500,4000,1000000,239,2
22860006700000,286500,6700500,1,37,2286000,6700000,286500,6700500,4000,1000000,239,2
22870006700000,287500,6700500,1,38,2287000,6700000,287500,6700500,4000,1000000,237,2
22880006700000,288500,6700500,1,39,2288000,6700000,288500,6700500,4000,1000000,237,2
22890006700000,289500,6700500,1,40,2289000,6700000,289500,6700500,4000,1000000,237,2
22950006700000,295500,6700500,1,46,2295000,6700000,295500,6700500,4000,1000000,237,2
22970006700000,297500,6700500,1,48,2297000,6700000,297500,6700500,4000,1000000,237,2
22980006700000,298500,6700500,1,49,2298000,6700000,298500,6700500,4000,1000000,237,2
22740006701000,274500,6701500,1,75,2274000,6701000,274500,6701500,4000,1000000,239,2
22750006701000,275500,6701500,1,76,2275000,6701000,275500,6701500,4000,1000000,239,2
22760006701000,276500,6701500,1,77,2276000,6701000,276500,6701500,4000,1000000,239,2
22770006701000,277500,6701500,1,78,2277000,6701000,277500,6701500,4000,1000000,239,2
22780006701000,278500,6701500,1,79,2278000,6701000,278500,6701500,4000,1000000,239,2
22790006701000,279500,6701500,1,80,2279000,6701000,279500,6701500,4000,1000000,239,2
22800006701000,280500,6701500,1,81,2280000,6701000,280500,6701500,4000,1000000,239,2
22820006701000,282500,6701500,1,83,2282000,6701000,282500,6701500,4000,1000000,239,2
22840006701000,284500,6701500,1,85,2284000,6701000,284500,6701500,4000,1000000,239,2
22850006701000,285500,6701500,1,86,2285000,6701000,285500,6701500,4000,1000000,239,2
22860006701000,286500,6701500,1,87,2286000,6701000,286500,6701500,4000,1000000,239,2
22870006701000,287500,6701500,1,88,2287000,6701000,287500,6701500,4000,1000000,237,2
22880006701000,288500,6701500,1,89,2288000,6701000,288500,6701500,4000,1000000,237,2
22890006701000,289500,6701500,1,90,2289000,6701000,289500,6701500,4000,1000000,237,2
22940006701000,294500,6701500,1,95,2294000,6701000,294500,6701500,4000,1000000,237,2
22950006701000,295500,6701500,1,96,2295000,6701000,295500,6701500,4000,1000000,237,2
22970006701000,297500,6701500,1,98,2297000,6701000,297500,6701500,4000,1000000,237,2
22980006701000,298500,6701500,1,99,2298000,6701000,298500,6701500,4000,1000000,237,2
22990006701000,299500,6701500,1,100,2299000,6701000,299500,6701500,4000,1000000,237,2
22740006702000,274500,6702500,1,125,2274000,6702000,274500,6702500,4000,1000000,239,2
22750006702000,275500,6702500,1,126,2275000,6702000,275500,6702500,4000,1000000,239,2
22760006702000,276500,6702500,1,127,2276000,6702000,276500,6702500,4000,1000000,239,2
22770006702000,277500,6702500,1,128,2277000,6702000,277500,6702500,4000,1000000,239,2
22780006702000,278500,6702500,1,129,2278000,6702000,278500,6702500,4000,1000000,239,2
22790006702000,279500,6702500,1,130,2279000,6702000,279500,6702500,4000,1000000,239,2
22800006702000,280500,6702500,1,131,2280000,6702000,280500,6702500,4000,1000000,239,2
22810006702000,281500,6702500,1,132,2281000,6702000,281500,6702500,4000,1000000,239,2
22850006702000,285500,6702500,1,136,2285000,6702000,285500,6702500,4000,1000000,239,2
22860006702000,286500,6702500,1,137,2286000,6702000,286500,6702500,4000,1000000,239,2
22880006702000,288500,6702500,1,139,2288000,6702000,288500,6702500,4000,1000000,237,2
22910006702000,291500,6702500,1,142,2291000,6702000,291500,6702500,4000,1000000,237,2
22950006702000,295500,6702500,1,146,2295000,6702000,295500,6702500,4000,1000000,237,2
22960006702000,296500,6702500,1,147,2296000,6702000,296500,6702500,4000,1000000,237,2
22970006702000,297500,6702500,1,148,2297000,6702000,297500,6702500,4000,1000000,237,2
22980006702000,298500,6702500,1,149,2298000,6702000,298500,6702500,4000,1000000,237,2
22990006702000,299500,6702500,1,150,2299000,6702000,299500,6702500,4000,1000000,237,2
22730006703000,273500,6703500,1,174,2273000,6703000,273500,6703500,4000,1000000,239,2
22740006703000,274500,6703500,1,175,2274000,6703000,274500,6703500,4000,1000000,239,2
22750006703000,275500,6703500,1,176,2275000,6703000,275500,6703500,4000,1000000,239,2
22760006703000,276500,6703500,1,177,2276000,6703000,276500,6703500,4000,1000000,239,2
22770006703000,277500,6703500,1,178,2277000,6703000,277500,6703500,4000,1000000,239,2
22780006703000,278500,6703500,1,179,2278000,6703000,278500,6703500,4000,1000000,239,2
22790006703000,279500,6703500,1,180,2279000,6703000,279500,6703500,4000,1000000,239,2
22800006703000,280500,6703500,1,181,2280000,6703000,280500,6703500,4000,1000000,239,2
22850006703000,285500,6703500,1,186,2285000,6703000,285500,6703500,4000,1000000,239,2
22860006703000,286500,6703500,1,187,2286000,6703000,286500,6703500,4000,1000000,239,2
22870006703000,287500,6703500,1,188,2287000,6703000,287500,6703500,4000,1000000,237,2
22880006703000,288500,6703500,1,189,2288000,6703000,288500,6703500,4000,1000000,237,2
22910006703000,291500,6703500,1,192,2291000,6703000,291500,6703500,4000,1000000,237,2
22920006703000,292500,6703500,1,193,2292000,6703000,292500,6703500,4000,1000000,237,2
22940006703000,294500,6703500,1,195,2294000,6703000,294500,6703500,4000,1000000,237,2
22950006703000,295500,6703500,1,196,2295000,6703000,295500,6703500,4000,1000000,237,2
22960006703000,296500,6703500,1,197,2296000,6703000,296500,6703500,4000,1000000,237,2
22970006703000,297500,6703500,1,198,2297000,6703000,297500,6703500,4000,1000000,237,2
22980006703000,298500,6703500,1,199,2298000,6703000,298500,6703500,4000,1000000,237,2
22990006703000,299500,6703500,1,200,2299000,6703000,299500,6703500,4000,1000000,237,2
22720006704000,272500,6704500,1,223,2272000,6704000,272500,6704500,4000,1000000,239,2
22730006704000,273500,6704500,1,224,2273000,6704000,273500,6704500,4000,1000000,239,2
22740006704000,274500,6704500,1,225,2274000,6704000,274500,6704500,4000,1000000,239,2
22750006704000,275500,6704500,1,226,2275000,6704000,275500,6704500,4000,1000000,239,2
22760006704000,276500,6704500,1,227,2276000,6704000,276500,6704500,4000,1000000,239,2
22770006704000,277500,6704500,1,228,2277000,6704000,277500,6704500,4000,1000000,239,2
22790006704000,279500,6704500,1,230,2279000,6704000,279500,6704500,4000,1000000,239,2
22850006704000,285500,6704500,1,236,2285000,6704000,285500,6704500,4000,1000000,239,2
22860006704000,286500,6704500,1,237,2286000,6704000,286500,6704500,4000,1000000,239,2
22870006704000,287500,6704500,1,238,2287000,6704000,287500,6704500,4000,1000000,237,2
22880006704000,288500,6704500,1,239,2288000,6704000,288500,6704500,4000,1000000,237,2
22890006704000,289500,6704500,1,240,2289000,6704000,289500,6704500,4000,1000000,237,2
22900006704000,290500,6704500,1,241,2290000,6704000,290500,6704500,4000,1000000,237,2
22910006704000,291500,6704500,1,242,2291000,6704000,291500,6704500,4000,1000000,237,2
22940006704000,294500,6704500,1,245,2294000,6704000,294500,6704500,4000,1000000,237,2
22950006704000,295500,6704500,1,246,2295000,6704000,295500,6704500,4000,1000000,237,2
22960006704000,296500,6704500,1,247,2296000,6704000,296500,6704500,4000,1000000,237,2
22970006704000,297500,6704500,1,248,2297000,6704000,297500,6704500,4000,1000000,237,2
22980006704000,298500,6704500,1,249,2298000,6704000,298500,6704500,4000,1000000,237,2
22990006704000,299500,6704500,1,250,2299000,6704000,299500,6704500,4000,1000000,237,2
22710006705000,271500,6705500,1,272,2271000,6705000,271500,6705500,4000,1000000,239,2
22720006705000,272500,6705500,1,273,2272000,6705000,272500,6705500,4000,1000000,239,2
22730006705000,273500,6705500,1,274,2273000,6705000,273500,6705500,4000,1000000,239,2
22740006705000,274500,6705500,1,275,2274000,6705000,274500,6705500,4000,1000000,239,2
22760006705000,276500,6705500,1,277,2276000,6705000,276500,6705500,4000,1000000,239,2
22800006705000,280500,6705500,1,281,2280000,6705000,280500,6705500,4000,1000000,239,2
22810006705000,281500,6705500,1,282,2281000,6705000,281500,6705500,4000,1000000,239,2
22850006705000,285500,6705500,1,286,2285000,6705000,285500,6705500,4000,1000000,239,2
22860006705000,286500,6705500,1,287,2286000,6705000,286500,6705500,4000,1000000,239,2
22870006705000,287500,6705500,1,288,2287000,6705000,287500,6705500,4000,1000000,237,2
22880006705000,288500,6705500,1,289,2288000,6705000,288500,6705500,4000,1000000,237,2
22890006705000,289500,6705500,1,290,2289000,6705000,289500,6705500,4000,1000000,237,2
22900006705000,290500,6705500,1,291,2290000,6705000,290500,6705500,4000,1000000,237,2
22910006705000,291500,6705500,1,292,2291000,6705000,291500,6705500,4000,1000000,237,2
22920006705000,292500,6705500,1,293,2292000,6705000,292500,6705500,4000,1000000,237,2
22930006705000,293500,6705500,1,294,2293000,6705000,293500,6705500,4000,1000000,237,2
22960006705000,296500,6705500,1,297,2296000,6705000,296500,6705500,4000,1000000,237,2
22970006705000,297500,6705500,1,298,2297000,6705000,297500,6705500,4000,1000000,237,2
22980006705000,298500,6705500,1,299,2298000,6705000,298500,6705500,4000,1000000,237,2
22990006705000,299500,6705500,1,300,2299000,6705000,299500,6705500,4000,1000000,237,2
22670006706000,267500,6706500,1,318,2267000,6706000,267500,6706500,4000,1000000,239,2
22680006706000,268500,6706500,1,319,2268000,6706000,268500,6706500,4000,1000000,239,2
22690006706000,269500,6706500,1,320,2269000,6706000,269500,6706500,4000,1000000,239,2
22700006706000,270500,6706500,1,321,2270000,6706000,270500,6706500,4000,1000000,239,2
22710006706000,271500,6706500,1,322,2271000,6706000,271500,6706500,4000,1000000,239,2
22720006706000,272500,6706500,1,323,2272000,6706000,272500,6706500,4000,1000000,239,2
22730006706000,273500,6706500,1,324,2273000,6706000,273500,6706500,4000,1000000,239,2
22740006706000,274500,6706500,1,325,2274000,6706000,274500,6706500,4000,1000000,239,2
22750006706000,275500,6706500,1,326,2275000,6706000,275500,6706500,4000,1000000,239,2
22760006706000,276500,6706500,1,327,2276000,6706000,276500,6706500,4000,1000000,239,2
22770006706000,277500,6706500,1,328,2277000,6706000,277500,6706500,4000,1000000,239,2
22780006706000,278500,6706500,1,329,2278000,6706000,278500,6706500,4000,1000000,239,2
22790006706000,279500,6706500,1,330,2279000,6706000,279500,6706500,4000,1000000,239,2
22800006706000,280500,6706500,1,331,2280000,6706000,280500,6706500,4000,1000000,239,2
22810006706000,281500,6706500,1,332,2281000,6706000,281500,6706500,4000,1000000,239,2
22850006706000,285500,6706500,1,336,2285000,6706000,285500,6706500,4000,1000000,239,2
22860006706000,286500,6706500,1,337,2286000,6706000,286500,6706500,4000,1000000,239,2
22870006706000,287500,6706500,1,338,2287000,6706000,287500,6706500,4000,1000000,237,2
22880006706000,288500,6706500,1,339,2288000,6706000,288500,6706500,4000,1000000,237,2
22890006706000,289500,6706500,1,340,2289000,6706000,289500,6706500,4000,1000000,237,2
22910006706000,291500,6706500,1,342,2291000,6706000,291500,6706500,4000,1000000,237,2
22920006706000,292500,6706500,1,343,2292000,6706000,292500,6706500,4000,1000000,237,2
22940006706000,294500,6706500,1,345,2294000,6706000,294500,6706500,4000,1000000,237,2
22950006706000,295500,6706500,1,346,2295000,6706000,295500,6706500,4000,1000000,237,2
22960006706000,296500,6706500,1,347,2296000,6706000,296500,6706500,4000,1000000,237,2
22970006706000,297500,6706500,1,348,2297000,6706000,297500,6706500,4000,1000000,237,2
22980006706000,298500,6706500,1,349,2298000,6706000,298500,6706500,4000,1000000,237,2
22990006706000,299500,6706500,1,350,2299000,6706000,299500,6706500,4000,1000000,237,2
22620006707000,262500,6707500,1,363,2262000,6707000,262500,6707500,4000,1000000,239,2
22630006707000,263500,6707500,1,364,2263000,6707000,263500,6707500,4000,1000000,239,2
22640006707000,264500,6707500,1,365,2264000,6707000,264500,6707500,4000,1000000,239,2
22650006707000,265500,6707500,1,366,2265000,6707000,265500,6707500,4000,1000000,239,2
22660006707000,266500,6707500,1,367,2266000,6707000,266500,6707500,4000,1000000,239,2
22670006707000,267500,6707500,1,368,2267000,6707000,267500,6707500,4000,1000000,239,2
22680006707000,268500,6707500,1,369,2268000,6707000,268500,6707500,4000,1000000,239,2
22690006707000,269500,6707500,1,370,2269000,6707000,269500,6707500,4000,1000000,239,2
22700006707000,270500,6707500,1,371,2270000,6707000,270500,6707500,4000,1000000,239,2
22740006707000,274500,6707500,1,375,2274000,6707000,274500,6707500,4000,1000000,239,2
22750006707000,275500,6707500,1,376,2275000,6707000,275500,6707500,4000,1000000,239,2
22760006707000,276500,6707500,1,377,2276000,6707000,276500,6707500,4000,1000000,239,2
22770006707000,277500,6707500,1,378,2277000,6707000,277500,6707500,4000,1000000,239,2
22790006707000,279500,6707500,1,380,2279000,6707000,279500,6707500,4000,1000000,239,2
22800006707000,280500,6707500,1,381,2280000,6707000,280500,6707500,4000,1000000,239,2
22840006707000,284500,6707500,1,385,2284000,6707000,284500,6707500,4000,1000000,239,2
22850006707000,285500,6707500,1,386,2285000,6707000,285500,6707500,4000,1000000,239,2
22860006707000,286500,6707500,1,387,2286000,6707000,286500,6707500,4000,1000000,237,2
22870006707000,287500,6707500,1,388,2287000,6707000,287500,6707500,4000,1000000,237,2
22880006707000,288500,6707500,1,389,2288000,6707000,288500,6707500,4000,1000000,237,2
22890006707000,289500,6707500,1,390,2289000,6707000,289500,6707500,4000,1000000,237,2
22910006707000,291500,6707500,1,392,2291000,6707000,291500,6707500,4000,1000000,237,2
22920006707000,292500,6707500,1,393,2292000,6707000,292500,6707500,4000,1000000,237,2
22930006707000,293500,6707500,1,394,2293000,6707000,293500,6707500,4000,1000000,237,2
22940006707000,294500,6707500,1,395,2294000,6707000,294500,6707500,4000,1000000,237,2
22950006707000,295500,6707500,1,396,2295000,6707000,295500,6707500,4000,1000000,237,2
22960006707000,296500,6707500,1,397,2296000,6707000,296500,6707500,4000,1000000,237,2
22970006707000,297500,6707500,1,398,2297000,6707000,297500,6707500,4000,1000000,237,2
22980006707000,298500,6707500,1,399,2298000,6707000,298500,6707500,4000,1000000,237,2
22630006708000,263500,6708500,1,414,2263000,6708000,263500,6708500,4000,1000000,239,2
22650006708000,265500,6708500,1,416,2265000,6708000,265500,6708500,4000,1000000,239,2
22660006708000,266500,6708500,1,417,2266000,6708000,266500,6708500,4000,1000000,239,2
22670006708000,267500,6708500,1,418,2267000,6708000,267500,6708500,4000,1000000,239,2
22680006708000,268500,6708500,1,419,2268000,6708000,268500,6708500,4000,1000000,239,2
22690006708000,269500,6708500,1,420,2269000,6708000,269500,6708500,4000,1000000,239,2
22720006708000,272500,6708500,1,423,2272000,6708000,272500,6708500,4000,1000000,239,2
22740006708000,274500,6708500,1,425,2274000,6708000,274500,6708500,4000,1000000,239,2
22750006708000,275500,6708500,1,426,2275000,6708000,275500,6708500,4000,1000000,239,2
22760006708000,276500,6708500,1,427,2276000,6708000,276500,6708500,4000,1000000,239,2
22770006708000,277500,6708500,1,428,2277000,6708000,277500,6708500,4000,1000000,239,2
22780006708000,278500,6708500,1,429,2278000,6708000,278500,6708500,4000,1000000,239,2
22790006708000,279500,6708500,1,430,2279000,6708000,279500,6708500,4000,1000000,239,2
22800006708000,280500,6708500,1,431,2280000,6708000,280500,6708500,4000,1000000,239,2
22840006708000,284500,6708500,1,435,2284000,6708000,284500,6708500,4000,1000000,239,2
22850006708000,285500,6708500,1,436,2285000,6708000,285500,6708500,4000,1000000,239,2
22860006708000,286500,6708500,1,437,2286000,6708000,286500,6708500,4000,1000000,237,2
22870006708000,287500,6708500,1,438,2287000,6708000,287500,6708500,4000,1000000,237,2
22880006708000,288500,6708500,1,439,2288000,6708000,288500,6708500,4000,1000000,237,2
22890006708000,289500,6708500,1,440,2289000,6708000,289500,6708500,4000,1000000,237,2
22910006708000,291500,6708500,1,442,2291000,6708000,291500,6708500,4000,1000000,237,2
22920006708000,292500,6708500,1,443,2292000,6708000,292500,6708500,4000,1000000,237,2
22940006708000,294500,6708500,1,445,2294000,6708000,294500,6708500,4000,1000000,237,2
22960006708000,296500,6708500,1,447,2296000,6708000,296500,6708500,4000,1000000,237,2
22970006708000,297500,6708500,1,448,2297000,6708000,297500,6708500,4000,1000000,237,2
22640006709000,264500,6709500,1,465,2264000,6709000,264500,6709500,4000,1000000,239,2
22650006709000,265500,6709500,1,466,2265000,6709000,265500,6709500,4000,1000000,239,2
22660006709000,266500,6709500,1,467,2266000,6709000,266500,6709500,4000,1000000,239,2
22670006709000,267500,6709500,1,468,2267000,6709000,267500,6709500,4000,1000000,239,2
22680006709000,268500,6709500,1,469,2268000,6709000,268500,6709500,4000,1000000,239,2
22690006709000,269500,6709500,1,470,2269000,6709000,269500,6709500,4000,1000000,239,2
22700006709000,270500,6709500,1,471,2270000,6709000,270500,6709500,4000,1000000,239,2
22720006709000,272500,6709500,1,473,2272000,6709000,272500,6709500,4000,1000000,239,2
22730006709000,273500,6709500,1,474,2273000,6709000,273500,6709500,4000,1000000,239,2
22750006709000,275500,6709500,1,476,2275000,6709000,275500,6709500,4000,1000000,239,2
22760006709000,276500,6709500,1,477,2276000,6709000,276500,6709500,4000,1000000,239,2
22770006709000,277500,6709500,1,478,2277000,6709000,277500,6709500,4000,1000000,239,2
22780006709000,278500,6709500,1,479,2278000,6709000,278500,6709500,4000,1000000,239,2
22790006709000,279500,6709500,1,480,2279000,6709000,279500,6709500,4000,1000000,239,2
22800006709000,280500,6709500,1,481,2280000,6709000,280500,6709500,4000,1000000,239,2
22810006709000,281500,6709500,1,482,2281000,6709000,281500,6709500,4000,1000000,239,2
22840006709000,284500,6709500,1,485,2284000,6709000,284500,6709500,4000,1000000,239,2
22850006709000,285500,6709500,1,486,2285000,6709000,285500,6709500,4000,1000000,239,2
22860006709000,286500,6709500,1,487,2286000,6709000,286500,6709500,4000,1000000,237,2
22870006709000,287500,6709500,1,488,2287000,6709000,287500,6709500,4000,1000000,237,2
22880006709000,288500,6709500,1,489,2288000,6709000,288500,6709500,4000,1000000,237,2
22910006709000,291500,6709500,1,492,2291000,6709000,291500,6709500,4000,1000000,237,2
22920006709000,292500,6709500,1,493,2292000,6709000,292500,6709500,4000,1000000,237,2
22940006709000,294500,6709500,1,495,2294000,6709000,294500,6709500,4000,1000000,237,2
22950006709000,295500,6709500,1,496,2295000,6709000,295500,6709500,4000,1000000,237,2
22640006710000,264500,6710500,1,515,2264000,6710000,264500,6710500,4000,1000000,239,2
22660006710000,266500,6710500,1,517,2266000,6710000,266500,6710500,4000,1000000,239,2
22670006710000,267500,6710500,1,518,2267000,6710000,267500,6710500,4000,1000000,239,2
22680006710000,268500,6710500,1,519,2268000,6710000,268500,6710500,4000,1000000,239,2
22690006710000,269500,6710500,1,520,2269000,6710000,269500,6710500,4000,1000000,239,2
22700006710000,270500,6710500,1,521,2270000,6710000,270500,6710500,4000,1000000,239,2
22710006710000,271500,6710500,1,522,2271000,6710000,271500,6710500,4000,1000000,239,2
22720006710000,272500,6710500,1,523,2272000,6710000,272500,6710500,4000,1000000,239,2
22730006710000,273500,6710500,1,524,2273000,6710000,273500,6710500,4000,1000000,239,2
22740006710000,274500,6710500,1,525,2274000,6710000,274500,6710500,4000,1000000,239,2
22750006710000,275500,6710500,1,526,2275000,6710000,275500,6710500,4000,1000000,239,2
22760006710000,276500,6710500,1,527,2276000,6710000,276500,6710500,4000,1000000,239,2
22770006710000,277500,6710500,1,528,2277000,6710000,277500,6710500,4000,1000000,239,2
22780006710000,278500,6710500,1,529,2278000,6710000,278500,6710500,4000,1000000,239,2
22790006710000,279500,6710500,1,530,2279000,6710000,279500,6710500,4000,1000000,239,2
22800006710000,280500,6710500,1,531,2280000,6710000,280500,6710500,4000,1000000,239,2
22850006710000,285500,6710500,1,536,2285000,6710000,285500,6710500,4000,1000000,237,2
22860006710000,286500,6710500,1,537,2286000,6710000,286500,6710500,4000,1000000,237,2
22870006710000,287500,6710500,1,538,2287000,6710000,287500,6710500,4000,1000000,237,2
22900006710000,290500,6710500,1,541,2290000,6710000,290500,6710500,4000,1000000,237,2
22910006710000,291500,6710500,1,542,2291000,6710000,291500,6710500,4000,1000000,237,2
22920006710000,292500,6710500,1,543,2292000,6710000,292500,6710500,4000,1000000,237,2
22940006710000,294500,6710500,1,545,2294000,6710000,294500,6710500,4000,1000000,237,2
22950006710000,295500,6710500,1,546,2295000,6710000,295500,6710500,4000,1000000,237,2
22640006711000,264500,6711500,1,565,2264000,6711000,264500,6711500,4000,1000000,239,2
22650006711000,265500,6711500,1,566,2265000,6711000,265500,6711500,4000,1000000,239,2
22660006711000,266500,6711500,1,567,2266000,6711000,266500,6711500,4000,1000000,239,2
22670006711000,267500,6711500,1,568,2267000,6711000,267500,6711500,4000,1000000,239,2
22680006711000,268500,6711500,1,569,2268000,6711000,268500,6711500,4000,1000000,239,2
