num_ambulances_day,num_ambulances_night,average_response_time
33,30,955.9091614906832
33,31,953.4829192546584
33,32,951.8447204968944
33,33,949.5038819875776
33,34,943.3680124223603
33,35,945.6498447204968
33,36,939.5722049689441
33,37,938.5590062111801
33,38,936.3967391304348
33,39,936.1024844720497
33,40,935.3819875776397
33,41,933.930900621118
33,42,932.9076086956521
33,43,927.526397515528
33,44,926.6607142857143
33,45,924.5038819875776
33,46,923.6987577639752
33,47,920.4402173913044
33,48,920.3152173913044
33,49,919.9402173913044
33,50,919.4798136645962
33,51,918.8586956521739
33,52,918.8586956521739
33,53,918.47049689441
33,54,918.0232919254659
33,55,918.0232919254659
33,56,917.9557453416149
33,57,917.7616459627329
33,58,917.6708074534162
33,59,917.6708074534162
33,60,917.6708074534162
33,61,917.347049689441
33,62,917.347049689441
33,63,917.347049689441
33,64,917.0807453416149
33,65,916.5683229813665
33,66,915.2422360248447
33,67,914.569099378882
33,68,914.569099378882
33,69,914.569099378882
33,70,914.569099378882
34,1,12306.46350931677
34,2,10194.244565217392
34,3,8809.153726708075
34,4,7500.841614906833
34,5,6419.979813664596
34,6,5368.616459627329
34,7,4327.451086956522
34,8,3449.763198757764
34,9,2686.6125776397516
34,10,2229.8874223602484
34,11,1815.0636645962734
34,12,1575.2670807453417
34,13,1385.9961180124224
34,14,1262.9930124223602
34,15,1168.542701863354
34,16,1119.02950310559
34,17,1093.4774844720496
34,18,1060.2298136645963
34,19,1052.3377329192547
34,20,1033.0667701863354
34,21,1012.4798136645962
34,22,1003.4130434782609
34,23,994.5923913043479
34,24,985.6009316770186
34,25,969.0341614906832
34,26,966.7686335403727
34,27,957.0776397515529
34,28,946.6343167701864
34,29,945.6568322981367
34,30,942.8175465838509
34,31,940.6560559006211
34,32,938.4549689440994
34,33,936.4767080745341
34,34,929.777950310559
34,35,932.6226708074535
34,36,925.9821428571429
34,37,924.9689440993789
34,38,921.847049689441
34,39,921.5527950310559
34,40,920.8322981366459
34,41,919.8307453416149
34,42,918.8951863354038
34,43,913.5139751552795
34,44,912.6482919254659
34,45,910.4914596273292
34,46,909.6863354037267
34,47,906.4433229813665
34,48,906.3183229813665
34,49,905.9433229813665
34,50,905.7212732919255
34,51,905.1001552795032
34,52,905.1001552795032
34,53,904.7119565217391
34,54,904.264751552795
34,55,904.264751552795
34,56,904.1972049689441
34,57,904.0031055900621
34,58,903.9122670807453
34,59,903.9122670807453
34,60,903.9122670807453
34,61,903.5885093167702
34,62,903.5885093167702
34,63,903.5885093167702
34,64,903.3222049689441
34,65,902.8097826086956
34,66,901.4836956521739
34,67,900.8105590062112
34,68,900.8105590062112
34,69,900.8105590062112
34,70,900.8105590062112
35,1,12049.741459627328
35,2,10206.059782608696
35,3,8714.462732919255
35,4,7509.117236024845
35,5,6437.126552795031
35,6,5302.315217391304
35,7,4301.11102484472
35,8,3348.182453416149
35,9,2821.4052795031057
35,10,2213.454968944099
35,11,1832.4394409937888
35,12,1539.1172360248447
35,13,1405.3082298136646
35,14,1258.5100931677018
35,15,1165.4316770186335
35,16,1117.983695652174
35,17,1089.3649068322982
35,18,1058.901397515528
35,19,1051.0240683229813
35,20,1034.0605590062112
35,21,1008.0729813664597
35,22,999.2849378881988
35,23,995.1863354037267
35,24,979.3136645962733
35,25,964.6242236024844
35,26,963.8975155279503
35,27,955.84549689441
35,28,944.3680124223603
35,29,943.4619565217391
35,30,941.1607142857143
35,31,937.6374223602485
35,32,936.097049689441
35,33,933.8812111801242
35,34,927.7453416149068
35,35,929.985248447205
35,36,923.9076086956521
35,37,922.5007763975156
35,38,920.2624223602485
35,39,920.2624223602485
35,40,919.5419254658385
35,41,918.4976708074535
35,42,917.4743788819876
35,43,914.0248447204968
35,44,913.1591614906832
35,45,910.986801242236
35,46,910.1816770186335
35,47,906.9386645962733
35,48,906.8136645962733
35,49,906.4386645962733
35,50,905.9782608695652
35,51,905.4021739130435
35,52,905.4021739130435
35,53,905.0139751552795
35,54,904.5667701863354
35,55,904.5667701863354
35,56,904.4992236024844
35,57,904.3051242236024
35,58,904.2142857142857
35,59,904.2142857142857
35,60,904.2142857142857
35,61,903.8905279503106
35,62,903.6273291925465
35,63,903.6273291925465
35,64,903.3610248447205
35,65,902.848602484472
35,66,901.0038819875776
35,67,900.3307453416149
35,68,900.3307453416149
35,69,900.3307453416149
35,70,900.3307453416149
36,1,11970.695652173914
36,2,10093.104813664597
36,3,8558.236801242236
36,4,7500.160714285715
36,5,6415.426242236025
36,6,5444.194099378882
36,7,4211.688664596273
36,8,3441.139751552795
36,9,2754.329968944099
36,10,2203.698757763975
36,11,1821.2476708074535
36,12,1532.832298136646
36,13,1366.4114906832299
36,14,1250.4782608695652
36,15,1157.2127329192547
36,16,1104.2725155279504
36,17,1080.3361801242236
36,18,1048.829192546584
36,19,1041.0364906832299
36,20,1022.8781055900621
36,21,996.7166149068323
36,22,987.9083850931677
36,23,983.8097826086956
36,24,968.3105590062112
36,25,954.0155279503106
36,26,952.8711180124224
36,27,944.8687888198758
36,28,933.0566770186335
36,29,932.1506211180124
36,30,929.8493788819876
36,31,926.860248447205
36,32,924.7569875776397
36,33,923.0659937888199
36,34,916.3672360248447
36,35,919.1902173913044
36,36,912.5496894409938
36,37,911.1428571428571
36,38,907.9448757763976
36,39,907.9448757763976
36,40,907.2243788819876
36,41,906.6296583850932
36,42,905.694099378882
36,43,902.2445652173913
36,44,901.3788819875776
36,45,899.2065217391304
36,46,898.401397515528
36,47,895.1583850931677
36,48,895.0333850931677
36,49,894.6583850931677
36,50,893.9596273291926
36,51,893.3385093167702
36,52,893.3385093167702
36,53,892.9503105590062
36,54,892.5031055900621
36,55,892.5031055900621
36,56,892.4355590062112
36,57,892.2414596273292
36,58,892.1506211180124
36,59,892.1506211180124
36,60,892.1506211180124
36,61,891.8268633540373
36,62,891.8268633540373
36,63,891.8268633540373
36,64,891.5605590062112
36,65,891.0481366459627
36,66,889.2034161490683
36,67,888.5302795031056
36,68,888.5302795031056
36,69,888.5302795031056
36,70,888.5302795031056
37,1,11855.738354037267
37,2,10039.063664596273
37,3,8628.077639751553
37,4,7449.40450310559
37,5,6320.753105590062
37,6,5244.8090062111805
37,7,4179.787267080746
37,8,3407.014751552795
37,9,2714.9316770186338
37,10,2129.6226708074532
37,11,1810.6211180124224
37,12,1567.9037267080746
37,13,1349.5760869565217
37,14,1237.1048136645963
37,15,1144.9355590062112
37,16,1105.05900621118
37,17,1082.0310559006211
37,18,1048.1312111801242
37,19,1036.9200310559006
37,20,1019.8245341614906
37,21,993.944099378882
37,22,986.2624223602485
37,23,980.8346273291926
37,24,967.069099378882
37,25,951.222049689441
37,26,949.2026397515529
37,27,942.9153726708074
37,28,931.085403726708
37,29,931.5310559006211
37,30,929.2748447204968
37,31,925.5388198757764
37,32,923.514751552795
37,33,921.2375776397515
37,34,914.6180124223603
37,35,917.6032608695652
37,36,911.0419254658385
37,37,909.3361801242236
37,38,906.138198757764
37,39,906.138198757764
37,40,905.4177018633541
37,41,904.8229813664597
37,42,903.8532608695652
37,43,900.3113354037267
37,44,899.1195652173913
37,45,897.8524844720497
37,46,897.0473602484471
37,47,893.804347826087
37,48,893.679347826087
37,49,893.2593167701864
37,50,892.5605590062112
37,51,891.9394409937888
37,52,891.9394409937888
37,53,891.5512422360248
37,54,891.1040372670808
37,55,891.1040372670808
37,56,891.0364906832298
37,57,890.8423913043479
37,58,890.7515527950311
37,59,890.7515527950311
37,60,890.7515527950311
37,61,890.4277950310559
37,62,890.4277950310559
37,63,890.4277950310559
37,64,890.1614906832298
37,65,889.6490683229814
37,66,887.804347826087
37,67,887.1312111801242
37,68,887.1312111801242
37,69,887.1312111801242
37,70,887.1312111801242
38,1,11794.097826086956
38,2,9954.405279503106
38,3,8577.863354037267
38,4,7395.612577639751
38,5,6315.597826086957
38,6,5376.535714285715
38,7,4307.224378881988
38,8,3389.2538819875776
38,9,2749.6739130434785
38,10,2124.6257763975154
38,11,1791.697204968944
38,12,1502.5217391304348
38,13,1370.4402173913043
38,14,1229.8128881987577
38,15,1144.707298136646
38,16,1095.3423913043478
38,17,1068.2756211180124
38,18,1041.7841614906831
38,19,1024.6094720496894
38,20,1009.5108695652174
38,21,984.2127329192547
38,22,974.8633540372671
38,23,967.6242236024844
38,24,956.5714285714286
38,25,941.0240683229814
38,26,938.7119565217391
38,27,932.5194099378882
38,28,919.8284161490683
38,29,920.2740683229814
38,30,918.639751552795
38,31,914.1894409937888
38,32,911.8664596273292
38,33,909.888198757764
38,34,902.9697204968944
38,35,905.2189440993789
38,36,898.3586956521739
38,37,896.652950310559
38,38,894.1125776397515
38,39,894.1125776397515
38,40,893.3920807453416
38,41,893.0155279503106
38,42,891.8501552795032
38,43,888.2406832298136
38,44,887.0489130434783
38,45,885.7818322981367
38,46,884.9767080745341
38,47,882.4611801242236
38,48,882.3361801242236
38,49,881.916149068323
38,50,881.2173913043479
38,51,880.5962732919255
38,52,880.5962732919255
38,53,880.2080745341615
38,54,879.7748447204968
38,55,879.7748447204968
38,56,879.5046583850932
38,57,879.3105590062112
38,58,879.2197204968944
38,59,879.2197204968944
38,60,879.2197204968944
38,61,878.8959627329192
38,62,878.8959627329192
38,63,878.8959627329192
38,64,878.4541925465838
38,65,877.9417701863354
38,66,876.097049689441
38,67,875.4239130434783
38,68,875.4239130434783
38,69,875.4239130434783
38,70,875.4239130434783
39,1,11765.885869565218
39,2,9879.9200310559
39,3,8508.381987577639
39,4,7399.611801242236
39,5,6275.413043478261
39,6,5307.052018633541
39,7,4334.590838509317
39,8,3336.452639751553
39,9,2746.016304347826
39,10,2105.598602484472
39,11,1746.475155279503
39,12,1467.6444099378882
39,13,1349.22049689441
39,14,1229.3253105590063
39,15,1138.2531055900622
39,16,1096.4114906832299
39,17,1070.3493788819876
39,18,1040.1172360248447
39,19,1021.2267080745341
39,20,1008.305900621118
39,21,983.2150621118012
39,22,974.5644409937888
39,23,966.9860248447205
39,24,953.9138198757764
39,25,940.3586956521739
39,26,938.3214285714286
39,27,932.6304347826087
39,28,920.9169254658385
39,29,920.7740683229814
39,30,919.139751552795
39,31,915.0318322981367
39,32,912.708850931677
39,33,910.6467391304348
39,34,903.7282608695652
39,35,905.2197204968944
39,36,898.3594720496894
39,37,897.6591614906832
39,38,895.3734472049689
39,39,895.3734472049689
39,40,894.652950310559
39,41,893.8695652173913
39,42,892.7041925465838
39,43,888.9650621118012
39,44,888.0993788819876
39,45,885.9425465838509
39,46,885.1374223602485
39,47,882.6218944099379
39,48,882.4433229813665
39,49,882.2189440993789
39,50,881.5201863354038
39,51,880.8990683229814
39,52,880.8990683229814
39,53,880.5108695652174
39,54,880.0776397515529
39,55,880.0776397515529
39,56,879.8074534161491
39,57,879.6133540372671
39,58,879.5225155279503
39,59,879.2802795031056
39,60,879.2802795031056
39,61,878.9565217391304
39,62,878.9565217391304
39,63,878.9565217391304
39,64,878.514751552795
39,65,878.0023291925465
39,66,876.1576086956521
39,67,875.4844720496894
39,68,875.4844720496894
39,69,875.4844720496894
39,70,875.4844720496894
40,1,11635.680900621119
40,2,9799.423913043478
40,3,8459.169254658385
40,4,7334.744565217391
40,5,6260.516304347826
40,6,5143.696428571428
40,7,4328.458850931677
40,8,3333.545031055901
40,9,2735.36801242236
40,10,2107.013198757764
40,11,1751.483695652174
40,12,1464.4798136645963
40,13,1371.4060559006211
40,14,1230.1816770186335
40,15,1137.8423913043478
40,16,1093.3113354037266
40,17,1066.611801242236
40,18,1037.1614906832299
40,19,1020.1909937888199
40,20,1005.4767080745341
40,21,980.3858695652174
40,22,971.735248447205
40,23,964.1568322981367
40,24,951.0846273291926
40,25,937.52950310559
40,26,935.4922360248447
40,27,929.8012422360248
40,28,918.0877329192547
40,29,917.9448757763976
40,30,916.3105590062112
40,31,912.2026397515529
40,32,909.8796583850932
40,33,907.8175465838509
40,34,900.8990683229814
40,35,902.3905279503106
40,36,895.5302795031056
40,37,894.8299689440994
40,38,892.5442546583851
40,39,892.5442546583851
40,40,891.8237577639752
40,41,891.0403726708074
40,42,889.875
40,43,886.1358695652174
40,44,885.2701863354038
40,45,883.1133540372671
40,46,882.3082298136646
40,47,879.7927018633541
40,48,879.6141304347826
40,49,879.389751552795
40,50,878.6909937888199
40,51,878.0698757763976
40,52,878.0698757763976
40,53,877.6816770186335
40,54,877.2484472049689
40,55,877.2484472049689
40,56,876.9782608695652
40,57,876.7841614906832
40,58,876.6933229813665
40,59,876.4510869565217
40,60,876.4510869565217
40,61,876.1273291925465
40,62,876.1273291925465
40,63,876.1273291925465
40,64,875.6855590062112
40,65,875.1731366459627
40,66,873.3284161490683
40,67,872.6552795031056
40,68,872.6552795031056
40,69,872.6552795031056
40,70,872.6552795031056
41,1,11549.162267080745
41,2,9741.421583850932
41,3,8402.927795031055
41,4,7306.975155279503
41,5,6257.285714285715
41,6,5281.722826086957
41,7,4307.608695652174
41,8,3349.2864906832297
41,9,2729.0504658385094
41,10,2114.464285714286
41,11,1702.3975155279504
41,12,1464.4891304347825
41,13,1366.3524844720496
41,14,1225.932453416149
41,15,1134.8975155279504
41,16,1090.4611801242236
41,17,1064.8889751552795
41,18,1034.7181677018634
41,19,1014.8315217391304
41,20,1003.8268633540373
41,21,978.5908385093168
41,22,973.1319875776397
41,23,962.8594720496894
41,24,948.9215838509317
41,25,935.22049689441
41,26,933.6669254658385
41,27,927.9759316770186
41,28,916.2624223602485
41,29,916.1195652173913
41,30,914.485248447205
41,31,910.1746894409938
41,32,907.930900621118
41,33,905.789596273292
41,34,898.9503105590062
41,35,900.3004658385094
41,36,893.5194099378882
41,37,892.819099378882
41,38,890.5333850931677
41,39,890.5333850931677
41,40,889.8128881987577
41,41,889.02950310559
41,42,887.8299689440994
41,43,884.0908385093168
41,44,883.2251552795032
41,45,881.0683229813665
41,46,880.263198757764
41,47,877.7476708074535
41,48,877.569099378882
41,49,877.3447204968944
41,50,876.6459627329192
41,51,876.0248447204968
41,52,876.0248447204968
41,53,875.6366459627329
41,54,875.2034161490683
41,55,875.2034161490683
41,56,874.9332298136646
41,57,874.7391304347826
41,58,874.6482919254659
41,59,874.4060559006211
41,60,874.4060559006211
41,61,874.0822981366459
41,62,874.0822981366459
41,63,874.0822981366459
41,64,873.6405279503106
41,65,873.1281055900621
41,66,871.2833850931677
41,67,870.610248447205
41,68,870.610248447205
41,69,870.610248447205
41,70,870.610248447205
42,1,11470.256211180124
42,2,9691.489906832297
42,3,8382.177795031055
42,4,7280.458074534162
42,5,6074.274068322981
42,6,5266.723602484472
42,7,4306.788819875776
42,8,3339.4937888198756
42,9,2726.636645962733
42,10,2117.8524844720496
42,11,1697.4246894409937
42,12,1476.2709627329193
42,13,1385.292701863354
42,14,1227.248447204969
42,15,1135.4604037267081
42,16,1093.3773291925465
42,17,1061.8517080745341
42,18,1034.2919254658384
42,19,1017.3012422360248
42,20,1003.5698757763976
42,21,977.9472049689441
42,22,972.6847826086956
42,23,960.360248447205
42,24,948.0745341614906
42,25,934.5015527950311
42,26,932.2259316770186
42,27,926.4479813664597
42,28,915.069099378882
42,29,914.9262422360248
42,30,913.7663043478261
42,31,909.2313664596273
42,32,906.9875776397515
42,33,904.8082298136646
42,34,897.9689440993789
42,35,900.416149068323
42,36,893.6350931677018
42,37,892.9347826086956
42,38,890.6490683229814
42,39,890.6490683229814
42,40,889.9285714285714
42,41,889.1451863354038
42,42,887.9937888198758
42,43,882.597049689441
42,44,881.7313664596273
42,45,879.5745341614906
42,46,878.7694099378882
42,47,876.2538819875776
42,48,876.0753105590062
42,49,875.8509316770186
42,50,875.1521739130435
42,51,874.5310559006211
42,52,874.5310559006211
42,53,874.1428571428571
42,54,873.7096273291926
42,55,873.7096273291926
42,56,873.4394409937888
42,57,873.2453416149068
42,58,873.1063664596273
42,59,872.8641304347826
42,60,872.8641304347826
42,61,872.5403726708074
42,62,872.5403726708074
42,63,872.5403726708074
42,64,872.098602484472
42,65,871.5861801242236
42,66,870.2600931677018
42,67,869.5869565217391
42,68,869.5869565217391
42,69,869.5869565217391
42,70,869.5869565217391
43,1,11399.950310559007
43,2,9637.83152173913
43,3,8351.715838509317
43,4,7254.152173913043
43,5,6080.047360248447
43,6,5274.475155279503
43,7,4285.544254658385
43,8,3325.955745341615
43,9,2710.535714285714
43,10,2137.811335403727
43,11,1738.6560559006211
43,12,1442.8330745341616
43,13,1350.2670807453417
43,14,1224.988354037267
43,15,1131.4192546583852
43,16,1078.8478260869565
43,17,1050.8416149068323
43,18,1021.3804347826087
43,19,1003.8804347826087
43,20,990.2841614906832
43,21,966.3610248447205
43,22,960.0822981366459
43,23,948.4083850931677
43,24,936.9968944099379
43,25,923.3027950310559
43,26,920.0590062111801
43,27,914.2080745341615
43,28,902.4076086956521
43,29,903.1226708074535
43,30,901.9627329192547
43,31,897.708850931677
43,32,895.4650621118012
43,33,893.3175465838509
43,34,886.4782608695652
43,35,888.972049689441
43,36,882.1909937888199
43,37,881.4906832298136
43,38,879.2049689440994
43,39,879.2049689440994
43,40,878.4844720496894
43,41,877.7010869565217
43,42,876.5496894409938
43,43,871.1684782608696
43,44,870.3027950310559
43,45,868.1459627329192
43,46,867.3408385093168
43,47,864.8253105590062
43,48,864.6467391304348
43,49,864.4223602484471
43,50,863.723602484472
43,51,863.1024844720497
43,52,863.1024844720497
43,53,862.7142857142857
43,54,862.2810559006211
43,55,862.2810559006211
43,56,862.0108695652174
43,57,861.8167701863354
43,58,861.6777950310559
43,59,861.4355590062112
43,60,861.4355590062112
43,61,861.111801242236
43,62,861.111801242236
43,63,861.111801242236
43,64,860.6700310559006
43,65,860.1576086956521
43,66,858.8315217391304
43,67,858.1583850931677
43,68,858.1583850931677
43,69,858.1583850931677
43,70,858.1583850931677
44,1,11351.997670807454
44,2,9571.854813664597
44,3,8301.455745341615
44,4,7240.114130434783
44,5,6063.246118012423
44,6,5257.369565217391
44,7,4290.484472049689
44,8,3394.0372670807456
44,9,2754.9371118012423
44,10,2131.960403726708
44,11,1748.348602484472
44,12,1479.7010869565217
44,13,1362.0768633540372
44,14,1224.0170807453417
44,15,1126.3284161490683
44,16,1075.4945652173913
44,17,1050.5566770186335
44,18,1018.3330745341615
44,19,1005.4177018633541
44,20,988.6777950310559
44,21,965.070652173913
44,22,958.1762422360248
44,23,945.5667701863354
44,24,934.0512422360248
44,25,921.4635093167702
44,26,917.9130434782609
44,27,913.2282608695652
44,28,901.3214285714286
44,29,901.6195652173913
44,30,900.901397515528
44,31,895.9798136645962
44,32,894.2437888198758
44,33,891.6599378881988
44,34,884.820652173913
44,35,887.3144409937888
44,36,880.5333850931677
44,37,879.8330745341615
44,38,877.5473602484471
44,39,877.5473602484471
44,40,876.8268633540373
44,41,876.0434782608696
44,42,874.8649068322982
44,43,869.4836956521739
44,44,868.3765527950311
44,45,866.2197204968944
44,46,865.414596273292
44,47,862.8990683229814
44,48,862.72049689441
44,49,862.4961180124224
44,50,861.7973602484471
44,51,861.1762422360248
44,52,861.1762422360248
44,53,860.7880434782609
44,54,860.3548136645962
44,55,860.3548136645962
44,56,860.0846273291926
44,57,859.8905279503106
44,58,859.7515527950311
44,59,859.5093167701864
44,60,859.5093167701864
44,61,859.1855590062112
44,62,859.1855590062112
44,63,859.1855590062112
44,64,858.7437888198758
44,65,858.2313664596273
44,66,856.9052795031056
44,67,856.2321428571429
44,68,856.2321428571429
44,69,856.2321428571429
44,70,856.2321428571429
45,1,11291.455745341615
45,2,9566.551242236024
45,3,8290.753881987577
45,4,7209.067546583851
45,5,6031.243788819876
45,6,5218.599378881988
45,7,4237.767080745341
45,8,3433.305900621118
45,9,2787.739906832298
45,10,2097.0652173913045
45,11,1806.8354037267081
45,12,1486.5830745341616
45,13,1362.847049689441
45,14,1215.3726708074535
45,15,1122.7740683229813
45,16,1069.4099378881988
45,17,1040.3245341614906
45,18,1014.6871118012423
45,19,1001.2554347826087
45,20,984.8346273291926
45,21,960.695652173913
45,22,953.9883540372671
45,23,941.7771739130435
45,24,930.2616459627329
45,25,917.7864906832298
45,26,913.6265527950311
45,27,908.7173913043479
45,28,897.3641304347826
45,29,897.6296583850932
45,30,896.9114906832298
45,31,891.9899068322982
45,32,890.2538819875776
45,33,887.6700310559006
45,34,880.8307453416149
45,35,883.3245341614906
45,36,876.5434782608696
45,37,875.8431677018633
45,38,873.5574534161491
45,39,873.5574534161491
45,40,872.8369565217391
45,41,872.0535714285714
45,42,870.875
45,43,865.4937888198758
45,44,864.3866459627329
45,45,862.2298136645962
45,46,861.4246894409938
45,47,858.9091614906832
45,48,858.7305900621118
45,49,858.5062111801242
45,50,857.8074534161491
45,51,857.1863354037267
45,52,857.1863354037267
45,53,856.7981366459627
45,54,856.3649068322982
45,55,856.3649068322982
45,56,856.0947204968944
45,57,855.9006211180124
45,58,855.7616459627329
45,59,855.5194099378882
45,60,855.5194099378882
45,61,855.195652173913
45,62,855.195652173913
45,63,855.195652173913
45,64,854.7538819875776
45,65,854.2414596273292
45,66,852.9153726708074
45,67,852.2422360248447
45,68,852.2422360248447
45,69,852.2422360248447
45,70,852.2422360248447
46,1,11237.635093167703
46,2,9485.14751552795
46,3,8268.572204968945
46,4,7178.604813664596
46,5,6154.287267080746
46,6,5209.984472049689
46,7,4230.401397515528
46,8,3418.251552795031
46,9,2770.922360248447
46,10,2097.7414596273293
46,11,1806.2562111801242
46,12,1480.7833850931677
46,13,1355.6700310559006
46,14,1214.944099378882
46,15,1127.9526397515529
46,16,1065.6560559006211
46,17,1035.767857142857
46,18,1012.9860248447205
46,19,998.5753105590062
46,20,982.8051242236024
46,21,958.6560559006211
46,22,952.1715838509317
46,23,939.960403726708
46,24,928.4526397515529
46,25,915.8493788819876
46,26,912.4114906832298
46,27,907.5892857142857
46,28,895.901397515528
46,29,896.1669254658385
46,30,894.9743788819876
46,31,889.9689440993789
46,32,888.2826086956521
46,33,885.6490683229814
46,34,878.8594720496894
46,35,881.3035714285714
46,36,874.5722049689441
46,37,873.8718944099379
46,38,871.6203416149068
46,39,871.6203416149068
46,40,870.8998447204968
46,41,870.1164596273292
46,42,868.9378881987577
46,43,863.5566770186335
46,44,862.4495341614906
46,45,860.2927018633541
46,46,859.4875776397515
46,47,856.972049689441
46,48,856.7934782608696
46,49,856.569099378882
46,50,855.8703416149068
46,51,855.2492236024844
46,52,855.2492236024844
46,53,854.8610248447205
46,54,854.4277950310559
46,55,854.4277950310559
46,56,854.1576086956521
46,57,853.9635093167702
46,58,853.8245341614906
46,59,853.5822981366459
46,60,853.5822981366459
46,61,853.2585403726708
46,62,853.2585403726708
46,63,853.2585403726708
46,64,852.8167701863354
46,65,852.304347826087
46,66,850.9782608695652
46,67,850.3051242236024
46,68,850.3051242236024
46,69,850.3051242236024
46,70,850.3051242236024
47,1,11184.28804347826
47,2,9446.025621118013
47,3,8225.561335403727
47,4,7161.191770186336
47,5,6127.503105590062
47,6,5199.187111801242
47,7,4220.865683229814
47,8,3414.115683229814
47,9,2763.284937888199
47,10,2092.0271739130435
47,11,1804.0644409937888
47,12,1490.017857142857
47,13,1354.4254658385094
47,14,1204.59549689441
47,15,1113.0784161490683
47,16,1057.6506211180124
47,17,1030.7034161490683
47,18,1006.3462732919255
47,19,993.3951863354038
47,20,976.5023291925465
47,21,952.7600931677018
47,22,946.5085403726708
47,23,933.9945652173913
47,24,922.4076086956521
47,25,909.804347826087
47,26,905.6444099378882
47,27,900.735248447205
47,28,889.3819875776397
47,29,889.6475155279503
47,30,888.4549689440994
47,31,883.8788819875776
47,32,882.2717391304348
47,33,879.5590062111801
47,34,872.848602484472
47,35,875.2135093167702
47,36,868.5613354037267
47,37,867.8610248447205
47,38,865.5753105590062
47,39,865.5753105590062
47,40,864.8548136645962
47,41,864.0714285714286
47,42,862.8928571428571
47,43,857.5116459627329
47,44,856.40450310559
47,45,854.2476708074535
47,46,853.4425465838509
47,47,850.9270186335403
47,48,850.7484472049689
47,49,850.5240683229814
47,50,849.8253105590062
47,51,849.2041925465838
47,52,849.2041925465838
47,53,848.8159937888199
47,54,848.3827639751553
47,55,848.3827639751553
47,56,848.1125776397515
47,57,847.9184782608696
47,58,847.77950310559
47,59,847.5372670807453
47,60,847.5372670807453
47,61,847.2135093167702
47,62,847.2135093167702
47,63,847.2135093167702
47,64,846.7717391304348
47,65,846.2593167701864
47,66,844.9332298136646
47,67,844.2600931677018
47,68,844.2600931677018
47,69,844.2600931677018
47,70,844.2600931677018
48,1,11117.013198757764
48,2,9401.493788819876
48,3,8205.010869565218
48,4,7147.061335403727
48,5,6124.045031055901
48,6,5192.385869565217
48,7,4221.795031055901
48,8,3330.0062111801244
48,9,2739.295031055901
48,10,2051.248447204969
48,11,1768.123447204969
48,12,1473.9246894409937
48,13,1339.442546583851
48,14,1210.1350931677018
48,15,1107.7197204968943
48,16,1059.6048136645963
48,17,1035.7344720496894
48,18,1003.1521739130435
48,19,989.819099378882
48,20,976.2282608695652
48,21,953.2336956521739
48,22,945.7973602484471
48,23,934.4332298136646
48,24,922.2049689440994
48,25,909.6017080745341
48,26,905.2080745341615
48,27,900.3804347826087
48,28,888.8835403726708
48,29,888.804347826087
48,30,887.65450310559
48,31,883.3020186335403
48,32,881.597049689441
48,33,878.8796583850932
48,34,872.1692546583851
48,35,875.0861801242236
48,36,868.4340062111801
48,37,867.7336956521739
48,38,865.4479813664597
48,39,865.4479813664597
48,40,864.7274844720497
48,41,863.944099378882
48,42,862.7655279503106
48,43,857.3843167701864
48,44,856.2771739130435
48,45,854.1203416149068
48,46,853.3152173913044
48,47,850.7996894409938
48,48,850.6746894409938
48,49,850.3967391304348
48,50,849.6979813664597
48,51,849.0768633540373
48,52,849.0768633540373
48,53,848.6886645962733
48,54,848.2554347826087
48,55,848.2554347826087
48,56,847.985248447205
48,57,847.791149068323
48,58,847.6521739130435
48,59,847.4099378881988
48,60,847.4099378881988
48,61,847.0861801242236
48,62,847.0861801242236
48,63,847.0861801242236
48,64,846.6444099378882
48,65,846.1319875776397
48,66,844.805900621118
48,67,844.1327639751553
48,68,844.1327639751553
48,69,844.1327639751553
48,70,844.1327639751553
49,1,11059.300465838509
49,2,9374.252329192546
49,3,8146.940217391304
49,4,7080.259316770186
49,5,6127.211956521739
49,6,5174.752329192546
49,7,4223.651397515528
49,8,3306.656055900621
49,9,2730.781055900621
49,10,2036.4254658385094
49,11,1772.8812111801242
49,12,1482.4347826086957
49,13,1335.541149068323
49,14,1206.2965838509317
49,15,1113.9503105590063
49,16,1057.7872670807453
49,17,1033.2259316770187
49,18,1004.0232919254659
49,19,991.5566770186335
49,20,975.723602484472
49,21,953.039596273292
49,22,945.5287267080745
49,23,934.164596273292
49,24,922.0908385093168
49,25,909.4922360248447
49,26,905.4549689440994
49,27,900.6273291925465
49,28,889.1304347826087
49,29,889.0512422360248
49,30,887.901397515528
49,31,883.1195652173913
49,32,881.335403726708
49,33,878.5031055900621
49,34,871.7927018633541
49,35,874.7096273291926
49,36,868.0574534161491
49,37,867.3571428571429
49,38,865.0714285714286
49,39,865.0714285714286
49,40,864.3509316770186
49,41,863.5675465838509
49,42,862.3889751552795
49,43,857.0077639751553
49,44,855.9006211180124
49,45,853.7437888198758
49,46,852.9386645962733
49,47,850.4231366459627
49,48,850.2445652173913
49,49,849.8245341614906
49,50,849.1257763975156
49,51,848.5046583850932
49,52,848.5046583850932
49,53,848.1164596273292
49,54,847.6832298136646
49,55,847.6832298136646
49,56,847.4130434782609
49,57,847.2189440993789
49,58,847.0799689440994
49,59,847.0333850931677
49,60,847.0333850931677
49,61,846.7096273291926
49,62,846.7096273291926
49,63,846.7096273291926
49,64,846.2678571428571
49,65,845.7554347826087
49,66,844.429347826087
49,67,843.7562111801242
49,68,843.7562111801242
49,69,843.7562111801242
49,70,843.7562111801242
